id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_ho,avg_fis,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,num_breeding_sires,breed_suffix,replicate_num,total_alleles,litter_size,sires_per_dam,sire_mode
3028,RANDOM,5,"2026-07-15 04:15:41",22.7,0.491858,2.26525,5.303,0.4880303,0.00792727,0.251425,0.015628,0.59429,0.13143,0.27429,200,100,dp,38,175,10,1,random
3029,RANDOM,6,"2026-07-15 04:15:45",27.3,0.489888,2.26354,5.1818,0.49136364,0.00249697,0.270772,0.001984,0.5848,0.1462,0.26901,200,100,dp,38,171,10,1,random
3030,RANDOM,7,"2026-07-15 04:15:51",33.4,0.491585,2.26598,5.1212,0.49621212,-0.0065303,0.307009,-0.008072,0.59172,0.14793,0.26036,200,100,dp,38,169,10,1,random
3031,RANDOM,8,"2026-07-15 04:15:57",39.4,0.492097,2.25562,5.0909,0.50166667,-0.02132727,0.32452,-0.016706,0.58929,0.14286,0.26786,200,100,dp,38,168,10,1,random
3032,RANDOM,9,"2026-07-15 04:16:04",45.7,0.493806,2.27356,4.9394,0.49893939,-0.00314848,0.308917,-0.008892,0.58282,0.15337,0.2638,200,100,dp,38,163,10,1,random
3033,RANDOM,10,"2026-07-15 04:16:10",52,0.492545,2.26394,4.8485,0.49015151,0.00598182,0.338177,0.008563,0.575,0.1625,0.2625,200,100,dp,38,160,10,1,random
3034,RANDOM,11,"2026-07-15 04:16:16",58.4,0.489342,2.2567,4.8182,0.49333333,-0.00205151,0.347425,-0.00085,0.57862,0.15094,0.27044,200,100,dp,38,159,10,1,random
3035,RANDOM,12,"2026-07-15 04:16:23",64.6,0.490182,2.26636,4.697,0.49651515,-0.01401515,0.342355,-0.009765,0.56774,0.14839,0.28387,200,100,dp,38,155,10,1,random
3036,RANDOM,13,"2026-07-15 04:16:29",71,0.489455,2.27079,4.6061,0.49227273,-0.00560303,0.321475,-0.001573,0.57237,0.15132,0.27632,200,100,dp,38,152,10,1,random
3037,RANDOM,14,"2026-07-15 04:16:35",77.3,0.489509,2.26394,4.5152,0.49257576,-0.00695152,0.347342,-0.002282,0.57718,0.14094,0.28188,200,100,dp,38,149,10,1,random
3038,RANDOM,15,"2026-07-15 04:16:42",83.6,0.487858,2.25338,4.4848,0.48621212,0.00400606,0.359523,0.008591,0.58784,0.12162,0.29054,200,100,dp,38,148,10,1,random
3039,RANDOM,16,"2026-07-15 04:16:48",89.9,0.492694,2.27149,4.4242,0.4919697,-0.0021697,0.350082,0.000149,0.58904,0.10959,0.30137,200,100,dp,38,146,10,1,random
3040,RANDOM,17,"2026-07-15 04:16:54",96.1,0.489794,2.25654,4.4242,0.4889394,-0.00090303,0.333951,0.007022,0.60274,0.10274,0.29452,200,100,dp,38,146,10,1,random
3041,RANDOM,18,"2026-07-15 04:17:00",102.4,0.486991,2.25308,4.4242,0.4830303,0.00869091,0.346023,0.0143,0.60274,0.10274,0.29452,200,100,dp,38,146,10,1,random
3042,RANDOM,19,"2026-07-15 04:17:07",108.8,0.488552,2.26362,4.4242,0.49196969,-0.00569394,0.350136,-0.006339,0.60274,0.10274,0.29452,200,100,dp,38,146,10,1,random
3043,RANDOM,20,"2026-07-15 04:17:13",115.1,0.484294,2.24994,4.303,0.48090909,0.00479091,0.349118,0.014369,0.58451,0.11972,0.29577,200,100,dp,38,142,10,1,random
3044,OI,1,"2026-07-15 04:17:32",4.9,0.529036,2.43836,5.9394,0.53848485,-0.01836364,0.257099,-0.04091,0.58673,0.13265,0.28061,200,100,dp,39,196,10,1,random
3045,OI,2,"2026-07-15 04:17:36",9.3,0.560958,2.63075,5.7879,0.56166667,-0.00185455,0.318742,-0.025805,0.56545,0.13089,0.30366,200,100,dp,39,191,10,1,random
3046,OI,3,"2026-07-15 04:17:41",13.8,0.589212,2.81997,5.7273,0.5830303,0.00906364,0.345566,-0.010259,0.56085,0.12169,0.31746,200,100,dp,39,189,10,1,random
3047,OI,4,"2026-07-15 04:17:45",18.2,0.617621,3.00306,5.7273,0.625,-0.01383636,0.397897,-0.032974,0.52381,0.1746,0.30159,200,100,dp,39,189,10,1,random
3048,OI,5,"2026-07-15 04:17:50",22.8,0.644133,3.2127,5.7273,0.65151515,-0.01008182,0.463497,-0.030148,0.49206,0.17989,0.32804,200,100,dp,39,189,10,1,random
3049,OI,6,"2026-07-15 04:17:54",27.3,0.665297,3.40224,5.697,0.67106061,-0.01094242,0.455599,-0.022463,0.45745,0.24468,0.29787,200,100,dp,39,188,10,1,random
3050,OI,7,"2026-07-15 04:18:00",33.3,0.688039,3.60656,5.697,0.68166666,0.01000303,0.577223,-0.004702,0.43085,0.23936,0.32979,200,100,dp,39,188,10,1,random
3051,OI,8,"2026-07-15 04:18:06",39.4,0.707009,3.83478,5.697,0.7169697,-0.01416667,0.570497,-0.025268,0.40957,0.25532,0.33511,200,100,dp,39,188,10,1,random
3052,OI,9,"2026-07-15 04:18:13",45.8,0.723297,4.05347,5.697,0.72348485,-0.00033636,0.61758,-0.009485,0.36702,0.34043,0.29255,200,100,dp,39,188,10,1,random
3053,OI,10,"2026-07-15 04:18:19",52,0.738579,4.28185,5.697,0.7530303,-0.02266667,0.754306,-0.027642,0.33511,0.39362,0.27128,200,100,dp,39,188,10,1,random
3054,OI,11,"2026-07-15 04:18:25",58.3,0.752997,4.51552,5.697,0.75075757,0.00443333,0.81768,-0.004556,0.28723,0.43617,0.2766,200,100,dp,39,188,10,1,random
3055,OI,12,"2026-07-15 04:18:31",64.6,0.764255,4.72386,5.697,0.76439394,0.00007879,0.823956,-0.005935,0.25532,0.52128,0.2234,200,100,dp,39,188,10,1,random
3056,OI,13,"2026-07-15 04:18:38",70.9,0.773039,4.90664,5.697,0.77318182,0.00177879,0.993908,-0.004215,0.21809,0.53723,0.24468,200,100,dp,39,188,10,1,random
3057,OI,14,"2026-07-15 04:18:44",77.1,0.779803,5.07513,5.697,0.78121212,-0.00299091,0.960425,-0.004552,0.18085,0.65426,0.16489,200,100,dp,39,188,10,1,random
3058,OI,15,"2026-07-15 04:18:50",83.4,0.785679,5.22857,5.697,0.78590909,-0.00162121,1.17255,-0.00239,0.14894,0.69149,0.15957,200,100,dp,39,188,10,1,random
3059,OI,16,"2026-07-15 04:18:57",89.9,0.789267,5.34512,5.697,0.78848485,0.00160909,1.20478,0.000489,0.11702,0.76064,0.12234,200,100,dp,39,188,10,1,random
3060,OI,17,"2026-07-15 04:19:03",96.2,0.7925,5.42989,5.697,0.79681818,-0.00599697,1.35999,-0.005847,0.07447,0.84043,0.08511,200,100,dp,39,188,10,1,random
3061,OI,18,"2026-07-15 04:19:09",102.5,0.794045,5.48611,5.697,0.80424242,-0.01361818,1.48018,-0.01227,0.06383,0.87766,0.05851,200,100,dp,39,188,10,1,random
3062,OI,19,"2026-07-15 04:19:16",108.8,0.794836,5.52162,5.697,0.79651515,-0.00119394,1.93042,-0.001128,0.04787,0.87234,0.07979,200,100,dp,39,188,10,1,random
3063,OI,20,"2026-07-15 04:19:22",115.1,0.796755,5.5706,5.697,0.80545454,-0.01289394,1.46512,-0.010369,0.03191,0.92021,0.04787,200,100,dp,39,188,10,1,random
3064,IR,1,"2026-07-15 04:19:34",6.3,0.510288,2.34348,5.7879,0.57439394,-0.11498788,0.217944,-0.132224,0.59686,0.10995,0.29319,200,100,dp,39,191,10,1,random
3065,IR,2,"2026-07-15 04:19:39",11.5,0.518291,2.3785,5.4242,0.58924242,-0.12284243,0.228527,-0.143667,0.59218,0.10615,0.30168,200,100,dp,39,179,10,1,random
3066,IR,3,"2026-07-15 04:19:45",17.4,0.531742,2.44933,5.3333,0.60772727,-0.12441818,0.262892,-0.155023,0.57386,0.11932,0.30682,200,100,dp,39,176,10,1,random
3067,IR,4,"2026-07-15 04:19:51",23,0.5434,2.50377,5.1818,0.60575758,-0.1034697,0.276754,-0.123868,0.5614,0.09942,0.33918,200,100,dp,39,171,10,1,random
3068,IR,5,"2026-07-15 04:19:57",29.3,0.55667,2.57421,5.1515,0.62954545,-0.12461515,0.269559,-0.141935,0.55294,0.10588,0.34118,200,100,dp,39,170,10,1,random
3069,IR,6,"2026-07-15 04:20:03",35.2,0.56637,2.62816,5.0909,0.63939394,-0.12319697,0.275622,-0.137028,0.53571,0.125,0.33929,200,100,dp,39,168,10,1,random
3070,IR,7,"2026-07-15 04:20:11",42.9,0.574921,2.67658,5.0909,0.64590909,-0.12281212,0.290503,-0.130459,0.53571,0.1131,0.35119,200,100,dp,39,168,10,1,random
3071,IR,8,"2026-07-15 04:20:18",50.4,0.585755,2.71026,5.0606,0.65484849,-0.11783333,0.289837,-0.125997,0.52695,0.11976,0.35329,200,100,dp,39,167,10,1,random
3072,IR,9,"2026-07-15 04:20:26",57.8,0.59283,2.73077,4.9394,0.66560606,-0.11812424,0.292794,-0.127239,0.51534,0.11656,0.3681,200,100,dp,39,163,10,1,random
3073,IR,10,"2026-07-15 04:20:33",65.4,0.600167,2.75843,4.8788,0.66893939,-0.11175758,0.293057,-0.120115,0.51553,0.13665,0.34783,200,100,dp,39,161,10,1,random
3074,IR,11,"2026-07-15 04:20:40",72.5,0.603073,2.77884,4.8485,0.67515151,-0.11806364,0.341306,-0.120503,0.5125,0.125,0.3625,200,100,dp,39,160,10,1,random
3075,IR,12,"2026-07-15 04:20:47",79.6,0.611361,2.82404,4.7879,0.69424242,-0.1332697,0.333929,-0.141817,0.49367,0.12658,0.37975,200,100,dp,39,158,10,1,random
3076,IR,13,"2026-07-15 04:20:54",86.6,0.619455,2.8719,4.7576,0.695,-0.12277273,0.323752,-0.127997,0.47771,0.1465,0.3758,200,100,dp,39,157,10,1,random
3077,IR,14,"2026-07-15 04:21:02",93.8,0.624158,2.90097,4.7273,0.69924242,-0.12321515,0.352141,-0.123107,0.46795,0.17308,0.35897,200,100,dp,39,156,10,1,random
3078,IR,15,"2026-07-15 04:21:09",101.5,0.627867,2.9279,4.7273,0.70484848,-0.1253303,0.380727,-0.124538,0.46795,0.16026,0.37179,200,100,dp,39,156,10,1,random
3079,IR,16,"2026-07-15 04:21:18",109.9,0.630833,2.9674,4.697,0.71090909,-0.12929394,0.368404,-0.128171,0.45161,0.18065,0.36774,200,100,dp,39,155,10,1,random
3080,IR,17,"2026-07-15 04:21:26",118.1,0.63163,2.96345,4.6667,0.70590909,-0.11837576,0.378812,-0.117047,0.45455,0.19481,0.35065,200,100,dp,39,154,10,1,random
3081,IR,18,"2026-07-15 04:21:34",126,0.636124,2.98232,4.5758,0.71106061,-0.12065757,0.419099,-0.120272,0.43709,0.21192,0.35099,200,100,dp,39,151,10,1,random
3082,IR,19,"2026-07-15 04:21:42",134.3,0.642312,3.01723,4.5758,0.72772727,-0.1350303,0.448084,-0.136992,0.44371,0.21854,0.33775,200,100,dp,39,151,10,1,random
3083,IR,20,"2026-07-15 04:21:51",142.7,0.646418,3.03548,4.5758,0.72772728,-0.12579394,0.488888,-0.128304,0.43046,0.22517,0.34437,200,100,dp,39,151,10,1,random
3084,AGR,1,"2026-07-15 04:22:02",7.3,0.527649,2.45262,5.8182,0.49378788,0.05754545,0.239907,0.045622,0.59375,0.08854,0.31771,200,100,dp,39,192,10,1,random
3085,AGR,2,"2026-07-15 04:22:09",14.3,0.54853,2.58584,5.7576,0.51060606,0.06498788,0.2369,0.05488,0.58421,0.1,0.31579,200,100,dp,39,190,10,1,random
3086,AGR,3,"2026-07-15 04:22:16",21.4,0.567439,2.71666,5.7576,0.52575758,0.06959697,0.276439,0.061341,0.56316,0.10526,0.33158,200,100,dp,39,190,10,1,random
3087,AGR,4,"2026-07-15 04:22:23",28.5,0.587145,2.85867,5.7273,0.53575757,0.0775697,0.280499,0.074843,0.56614,0.08995,0.34392,200,100,dp,39,189,10,1,random
3088,AGR,5,"2026-07-15 04:22:30",35.6,0.607715,3.02792,5.7273,0.56318182,0.07020909,0.306318,0.060284,0.54497,0.10582,0.34921,200,100,dp,39,189,10,1,random
3089,AGR,6,"2026-07-15 04:22:37",42.6,0.626127,3.19382,5.697,0.57772728,0.07751818,0.333944,0.066722,0.52128,0.12234,0.35638,200,100,dp,39,188,10,1,random
3090,AGR,7,"2026-07-15 04:22:46",51.3,0.641806,3.36274,5.697,0.59287879,0.07333333,0.361244,0.068011,0.50532,0.1117,0.38298,200,100,dp,39,188,10,1,random
3091,AGR,8,"2026-07-15 04:22:55",60,0.658112,3.55024,5.6667,0.61757576,0.0584,0.346863,0.051728,0.46524,0.15508,0.37968,200,100,dp,39,187,10,1,random
3092,AGR,9,"2026-07-15 04:23:04",68.9,0.675194,3.7184,5.6364,0.63030303,0.06875758,0.389169,0.056805,0.44624,0.16129,0.39247,200,100,dp,39,186,10,1,random
3093,AGR,10,"2026-07-15 04:23:13",78,0.688858,3.85923,5.6364,0.64136364,0.07147576,0.394779,0.062022,0.43011,0.20968,0.36022,200,100,dp,39,186,10,1,random
3094,AGR,11,"2026-07-15 04:23:22",87,0.7018,4.01205,5.6364,0.65090909,0.07395758,0.486702,0.065876,0.41398,0.22581,0.36022,200,100,dp,39,186,10,1,random
3095,AGR,12,"2026-07-15 04:23:31",95.9,0.715,4.16965,5.6364,0.67136364,0.06305151,0.518013,0.054329,0.37634,0.26882,0.35484,200,100,dp,39,186,10,1,random
3096,AGR,13,"2026-07-15 04:23:40",104.9,0.728015,4.32827,5.6364,0.685,0.06327879,0.555546,0.052459,0.36559,0.30645,0.32796,200,100,dp,39,186,10,1,random
3097,AGR,14,"2026-07-15 04:23:49",113.8,0.740436,4.49033,5.6364,0.70045455,0.05349697,0.662659,0.048102,0.33333,0.35484,0.31183,200,100,dp,39,186,10,1,random
3098,AGR,15,"2026-07-15 04:23:58",122.8,0.750497,4.64041,5.6364,0.70621212,0.0604303,0.701644,0.054366,0.27957,0.45699,0.26344,200,100,dp,39,186,10,1,random
3099,AGR,16,"2026-07-15 04:24:07",131.8,0.760836,4.78491,5.6364,0.71439394,0.06383636,0.785469,0.056007,0.24194,0.51075,0.24731,200,100,dp,39,186,10,1,random
3100,AGR,17,"2026-07-15 04:24:16",140.9,0.769761,4.94819,5.6364,0.72590909,0.05993636,0.843295,0.052773,0.18817,0.60753,0.2043,200,100,dp,39,186,10,1,random
3101,AGR,18,"2026-07-15 04:24:25",150,0.776448,5.07841,5.6364,0.72272727,0.07275758,0.924701,0.066702,0.18817,0.6129,0.19892,200,100,dp,39,186,10,1,random
3102,AGR,19,"2026-07-15 04:24:34",159.1,0.782136,5.19295,5.6364,0.72651515,0.07349091,1.01451,0.068991,0.16667,0.65054,0.1828,200,100,dp,39,186,10,1,random
3103,AGR,20,"2026-07-15 04:24:43",168.2,0.786536,5.28002,5.6364,0.74893939,0.05132727,1.09262,0.046314,0.13441,0.7043,0.16129,200,100,dp,39,186,10,1,random
3104,RANDOM,1,"2026-07-15 04:24:52",4.4,0.499842,2.29374,6.0303,0.50287879,-0.01212424,0.206842,-0.001018,0.61809,0.09548,0.28643,200,100,dp,39,199,10,1,random
3105,RANDOM,2,"2026-07-15 04:24:56",8.6,0.499324,2.29537,5.7576,0.50166666,-0.00709091,0.20381,-0.000791,0.6,0.11053,0.28947,200,100,dp,39,190,10,1,random
3106,RANDOM,3,"2026-07-15 04:25:00",12.6,0.500227,2.30429,5.6364,0.49893939,0.00367273,0.21696,0.004568,0.6129,0.09677,0.29032,200,100,dp,39,186,10,1,random
3107,RANDOM,4,"2026-07-15 04:25:04",16.8,0.499503,2.30018,5.5152,0.49818182,-0.00434848,0.230513,0.005217,0.5989,0.10989,0.29121,200,100,dp,39,182,10,1,random
3108,RANDOM,5,"2026-07-15 04:25:08",20.9,0.498276,2.2961,5.3333,0.49515151,0.01245758,0.236241,0.010103,0.60227,0.10227,0.29545,200,100,dp,39,176,10,1,random
3109,RANDOM,6,"2026-07-15 04:25:13",25.2,0.496845,2.30013,5.2424,0.49560606,-0.00350909,0.245086,0.007392,0.5896,0.10405,0.30636,200,100,dp,39,173,10,1,random
3110,RANDOM,7,"2026-07-15 04:25:19",31.2,0.494091,2.30184,5.1212,0.50030303,-0.00730303,0.230478,-0.006095,0.59172,0.10059,0.30769,200,100,dp,39,169,10,1,random
3111,RANDOM,8,"2026-07-15 04:25:25",37.3,0.49233,2.28749,5.0909,0.49606061,-0.00830303,0.240536,-0.002402,0.58929,0.10119,0.30952,200,100,dp,39,168,10,1,random
3112,RANDOM,9,"2026-07-15 04:25:31",43.4,0.496748,2.29925,5,0.50318181,-0.01695758,0.243208,-0.01444,0.59394,0.10303,0.30303,200,100,dp,39,165,10,1,random
3113,RANDOM,10,"2026-07-15 04:25:37",49.5,0.495645,2.29202,4.9697,0.49666666,-0.00694242,0.262454,0.002765,0.57927,0.10976,0.31098,200,100,dp,39,164,10,1,random
3114,RANDOM,11,"2026-07-15 04:25:43",55.5,0.496115,2.30614,4.9394,0.49333333,0.00903939,0.25311,0.008418,0.56442,0.11656,0.31902,200,100,dp,39,163,10,1,random
3115,RANDOM,12,"2026-07-15 04:25:49",61.6,0.498836,2.315,4.8182,0.49712121,-0.0033303,0.246064,0.00456,0.55975,0.1195,0.32075,200,100,dp,39,159,10,1,random
3116,RANDOM,13,"2026-07-15 04:25:55",67.8,0.494645,2.293,4.7273,0.48878788,0.0122697,0.25636,0.019098,0.5641,0.13462,0.30128,200,100,dp,39,156,10,1,random
3117,RANDOM,14,"2026-07-15 04:26:01",73.9,0.496167,2.29859,4.6364,0.48712121,0.01898182,0.291995,0.020323,0.54902,0.14379,0.30719,200,100,dp,39,153,10,1,random
3118,RANDOM,15,"2026-07-15 04:26:07",79.9,0.496173,2.29967,4.6061,0.49469697,0.00021212,0.287732,0.005814,0.54605,0.14474,0.30921,200,100,dp,39,152,10,1,random
3119,RANDOM,16,"2026-07-15 04:26:13",86.1,0.495321,2.29621,4.5758,0.50136364,-0.0143,0.285344,-0.009347,0.54967,0.12583,0.3245,200,100,dp,39,151,10,1,random
3120,RANDOM,17,"2026-07-15 04:26:19",92.1,0.496303,2.3035,4.5455,0.48909091,0.0110303,0.277753,0.017334,0.54667,0.12667,0.32667,200,100,dp,39,150,10,1,random
3121,RANDOM,18,"2026-07-15 04:26:26",98.2,0.495639,2.28653,4.4848,0.49969698,-0.01180909,0.271054,-0.005232,0.53378,0.14865,0.31757,200,100,dp,39,148,10,1,random
3122,RANDOM,19,"2026-07-15 04:26:32",104.4,0.493191,2.26957,4.4242,0.49909091,-0.01189091,0.284111,-0.006672,0.5411,0.12329,0.33562,200,100,dp,39,146,10,1,random
3123,RANDOM,20,"2026-07-15 04:26:38",110.5,0.491739,2.26106,4.3333,0.49212121,-0.00086667,0.26996,0.003366,0.53846,0.11189,0.34965,200,100,dp,39,143,10,1,random
3124,OI,1,"2026-07-15 04:26:57",4.9,0.53113,2.47426,5.7576,0.52863637,0.01043636,0.31716,-0.017771,0.58421,0.12105,0.29474,200,100,dp,40,190,10,1,random
3125,OI,2,"2026-07-15 04:27:01",9.4,0.559706,2.63926,5.6667,0.5610606,-0.00188788,0.323994,-0.024212,0.54545,0.14973,0.30481,200,100,dp,40,187,10,1,random
3126,OI,3,"2026-07-15 04:27:06",14,0.591309,2.8363,5.6364,0.59590909,-0.00542727,0.361788,-0.031783,0.51613,0.14516,0.33871,200,100,dp,40,186,10,1,random
3127,OI,4,"2026-07-15 04:27:10",18.5,0.614612,2.98578,5.5152,0.61469696,-0.00245758,0.358547,-0.016651,0.48352,0.18681,0.32967,200,100,dp,40,182,10,1,random
3128,OI,5,"2026-07-15 04:27:15",23.1,0.639082,3.18339,5.5152,0.65075758,-0.01893636,0.402145,-0.034837,0.46703,0.18132,0.35165,200,100,dp,40,182,10,1,random
3129,OI,6,"2026-07-15 04:27:19",27.7,0.661915,3.41892,5.5152,0.67363637,-0.01495455,0.416295,-0.032697,0.43956,0.20879,0.35165,200,100,dp,40,182,10,1,random
3130,OI,7,"2026-07-15 04:27:26",34,0.680667,3.61833,5.5152,0.68484849,-0.00508182,0.461339,-0.017742,0.40659,0.29121,0.3022,200,100,dp,40,182,10,1,random
3131,OI,8,"2026-07-15 04:27:32",40.2,0.698997,3.84754,5.5152,0.70333334,-0.00453939,0.572262,-0.016914,0.38462,0.27473,0.34066,200,100,dp,40,182,10,1,random
3132,OI,9,"2026-07-15 04:27:38",46.8,0.715367,4.06676,5.4848,0.70287878,0.01982424,0.559486,0.008378,0.35912,0.33702,0.30387,200,100,dp,40,181,10,1,random
3133,OI,10,"2026-07-15 04:27:45",53.3,0.728824,4.26229,5.4848,0.72727272,0.00397273,0.673347,-0.005132,0.34254,0.37017,0.28729,200,100,dp,40,181,10,1,random
3134,OI,11,"2026-07-15 04:27:51",59.8,0.741297,4.41428,5.4848,0.74045454,0.00177576,0.765575,-0.005144,0.29834,0.43646,0.26519,200,100,dp,40,181,10,1,random
3135,OI,12,"2026-07-15 04:27:58",66.4,0.753067,4.59279,5.4848,0.75742424,-0.00527576,0.829932,-0.011439,0.27072,0.48619,0.24309,200,100,dp,40,181,10,1,random
3136,OI,13,"2026-07-15 04:28:05",73,0.764248,4.77853,5.4848,0.76742424,-0.00386061,0.926546,-0.009746,0.20994,0.59116,0.1989,200,100,dp,40,181,10,1,random
3137,OI,14,"2026-07-15 04:28:11",79.6,0.770652,4.90532,5.4848,0.77439394,-0.00482727,1.07281,-0.007199,0.18232,0.63536,0.18232,200,100,dp,40,181,10,1,random
3138,OI,15,"2026-07-15 04:28:18",86,0.777067,5.0409,5.4848,0.78075758,-0.0056697,1.1261,-0.007069,0.1326,0.71271,0.1547,200,100,dp,40,181,10,1,random
3139,OI,16,"2026-07-15 04:28:24",92.5,0.782282,5.14648,5.4848,0.78742424,-0.00596667,1.20704,-0.008194,0.11602,0.75138,0.1326,200,100,dp,40,181,10,1,random
3140,OI,17,"2026-07-15 04:28:31",99.2,0.786094,5.22654,5.4848,0.79530303,-0.01175151,1.26924,-0.012511,0.0663,0.86188,0.07182,200,100,dp,40,181,10,1,random
3141,OI,18,"2026-07-15 04:28:37",105.8,0.789318,5.2927,5.4848,0.79878788,-0.01247576,1.42322,-0.012379,0.07735,0.8674,0.05525,200,100,dp,40,181,10,1,random
3142,OI,19,"2026-07-15 04:28:44",112.4,0.791139,5.32275,5.4848,0.78606061,0.00772424,2.29368,0.007247,0.05525,0.87845,0.0663,200,100,dp,40,181,10,1,random
3143,OI,20,"2026-07-15 04:28:51",118.9,0.792812,5.35867,5.4848,0.79272727,-0.00086364,1.72628,0.000817,0.03867,0.9337,0.02762,200,100,dp,40,181,10,1,random
3144,IR,1,"2026-07-15 04:28:59",5.2,0.517524,2.39013,5.7273,0.58,-0.11398485,0.286203,-0.133154,0.60317,0.1164,0.28042,200,100,dp,40,189,10,1,random
3145,IR,2,"2026-07-15 04:29:04",10,0.530024,2.44196,5.6061,0.59393939,-0.11340303,0.282326,-0.131517,0.58378,0.11892,0.2973,200,100,dp,40,185,10,1,random
3146,IR,3,"2026-07-15 04:29:09",14.7,0.540467,2.48085,5.5455,0.61166667,-0.12622424,0.27749,-0.140906,0.5847,0.11475,0.30055,200,100,dp,40,183,10,1,random
3147,IR,4,"2026-07-15 04:29:13",19.4,0.553197,2.53356,5.4242,0.61469697,-0.1081,0.294283,-0.122058,0.56425,0.12849,0.30726,200,100,dp,40,179,10,1,random
3148,IR,5,"2026-07-15 04:29:18",24.1,0.558515,2.55258,5.303,0.63030303,-0.12232424,0.291725,-0.131591,0.54286,0.14857,0.30857,200,100,dp,40,175,10,1,random
3149,IR,6,"2026-07-15 04:29:23",29,0.567615,2.59035,5.2727,0.64227272,-0.12360606,0.310915,-0.138481,0.54598,0.14943,0.3046,200,100,dp,40,174,10,1,random
3150,IR,7,"2026-07-15 04:29:29",35.4,0.576424,2.63782,5.2424,0.64515152,-0.11954848,0.335884,-0.125966,0.54913,0.13873,0.31214,200,100,dp,40,173,10,1,random
3151,IR,8,"2026-07-15 04:29:36",41.8,0.580497,2.67361,5.1818,0.65106061,-0.12090303,0.330802,-0.12363,0.54386,0.1345,0.32164,200,100,dp,40,171,10,1,random
3152,IR,9,"2026-07-15 04:29:43",48.5,0.584197,2.69143,5.1818,0.65757576,-0.12630909,0.327271,-0.127922,0.54386,0.1462,0.30994,200,100,dp,40,171,10,1,random
3153,IR,10,"2026-07-15 04:29:49",55.2,0.591355,2.72496,5.0606,0.66015152,-0.11155455,0.35563,-0.121622,0.53293,0.1497,0.31737,200,100,dp,40,167,10,1,random
3154,IR,11,"2026-07-15 04:29:56",61.8,0.596364,2.756,5.0606,0.67121212,-0.12536667,0.363993,-0.128968,0.52096,0.14371,0.33533,200,100,dp,40,167,10,1,random
3155,IR,12,"2026-07-15 04:30:03",68.8,0.603255,2.78939,5.0303,0.68712122,-0.13574848,0.350035,-0.144227,0.51205,0.15663,0.33133,200,100,dp,40,166,10,1,random
3156,IR,13,"2026-07-15 04:30:10",76.4,0.609809,2.84792,5,0.68409091,-0.12380606,0.365015,-0.126062,0.51515,0.13939,0.34545,200,100,dp,40,165,10,1,random
3157,IR,14,"2026-07-15 04:30:17",83.2,0.611324,2.85126,4.9394,0.68893939,-0.12905152,0.351343,-0.126816,0.5092,0.14724,0.34356,200,100,dp,40,163,10,1,random
3158,IR,15,"2026-07-15 04:30:24",90,0.616115,2.88839,4.9091,0.6930303,-0.12297576,0.379581,-0.128101,0.49383,0.16049,0.34568,200,100,dp,40,162,10,1,random
3159,IR,16,"2026-07-15 04:30:31",97.5,0.621415,2.91695,4.9091,0.69318181,-0.11815758,0.376846,-0.118584,0.5,0.15432,0.34568,200,100,dp,40,162,10,1,random
3160,IR,17,"2026-07-15 04:30:38",104.2,0.625082,2.93842,4.8788,0.69863637,-0.11788182,0.383131,-0.119512,0.50311,0.14907,0.34783,200,100,dp,40,161,10,1,random
3161,IR,18,"2026-07-15 04:30:45",111.1,0.630985,2.97466,4.8485,0.70545454,-0.12067273,0.393685,-0.12201,0.5,0.1375,0.3625,200,100,dp,40,160,10,1,random
3162,IR,19,"2026-07-15 04:30:52",118.1,0.636312,2.99719,4.8182,0.71090909,-0.12084242,0.373891,-0.120546,0.48428,0.16352,0.3522,200,100,dp,40,159,10,1,random
3163,IR,20,"2026-07-15 04:30:59",125,0.640958,3.02573,4.7879,0.7230303,-0.13100303,0.395086,-0.130628,0.46835,0.17089,0.36076,200,100,dp,40,158,10,1,random
3164,AGR,1,"2026-07-15 04:31:10",7.6,0.524097,2.43954,5.7576,0.48272727,0.06781515,0.29779,0.065135,0.59474,0.12632,0.27895,200,100,dp,40,190,10,1,random
3165,AGR,2,"2026-07-15 04:31:17",14.7,0.544045,2.57138,5.6667,0.50863636,0.05532727,0.306976,0.050484,0.57219,0.13369,0.29412,200,100,dp,40,187,10,1,random
3166,AGR,3,"2026-07-15 04:31:24",21.9,0.562421,2.70492,5.5455,0.52318182,0.06285151,0.319553,0.05737,0.56284,0.14208,0.29508,200,100,dp,40,183,10,1,random
3167,AGR,4,"2026-07-15 04:31:31",29,0.582397,2.86062,5.4848,0.5369697,0.07355757,0.367573,0.065236,0.53591,0.14917,0.31492,200,100,dp,40,181,10,1,random
3168,AGR,5,"2026-07-15 04:31:39",36.2,0.601351,3.03464,5.4242,0.56121212,0.05962727,0.371417,0.054856,0.50838,0.16201,0.32961,200,100,dp,40,179,10,1,random
3169,AGR,6,"2026-07-15 04:31:46",43.4,0.618776,3.19986,5.3333,0.58090909,0.0694697,0.395539,0.050523,0.47159,0.20455,0.32386,200,100,dp,40,176,10,1,random
3170,AGR,7,"2026-07-15 04:31:55",52.3,0.632824,3.34495,5.3333,0.57606061,0.08602727,0.431268,0.081577,0.45455,0.22159,0.32386,200,100,dp,40,176,10,1,random
