id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_ho,avg_fis,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,num_breeding_sires,breed_suffix,replicate_num,total_alleles,litter_size,sires_per_dam,sire_mode
1217,OI,17,"2026-07-16 01:43:41",109.7,0.756833,4.72112,4.8485,0.76681818,-0.01335152,2.1956,-0.011067,0.075,0.86875,0.05625,200,100,fcr,16,160,10,1,random
1218,OI,18,"2026-07-16 01:43:48",116.7,0.758752,4.76869,4.8485,0.75287879,0.00952424,2.79674,0.008402,0.0375,0.94375,0.01875,200,100,fcr,16,160,10,1,random
1219,OI,19,"2026-07-16 01:43:55",123.7,0.758221,4.76002,4.8485,0.75318182,0.00470606,2.77739,0.008125,0.03125,0.94375,0.025,200,100,fcr,16,160,10,1,random
1220,OI,20,"2026-07-16 01:44:02",130.7,0.758552,4.76569,4.8485,0.76727273,-0.01109697,2.23007,-0.010259,0.025,0.94375,0.03125,200,100,fcr,16,160,10,1,random
1221,IR,1,"2026-07-16 01:44:12",5.5,0.556527,2.58042,4.8182,0.62772727,-0.12332727,0.393642,-0.131977,0.53459,0.1761,0.28931,200,100,fcr,16,159,10,1,random
1222,IR,2,"2026-07-16 01:44:17",10.4,0.564603,2.63761,4.8182,0.63287879,-0.1146303,0.412444,-0.127432,0.52201,0.1761,0.30189,200,100,fcr,16,159,10,1,random
1223,IR,3,"2026-07-16 01:44:22",15.3,0.57137,2.67769,4.8182,0.64348485,-0.12329697,0.394444,-0.130918,0.50943,0.18868,0.30189,200,100,fcr,16,159,10,1,random
1224,IR,4,"2026-07-16 01:44:27",20.3,0.577897,2.69923,4.7576,0.65348485,-0.12339697,0.400173,-0.135819,0.50318,0.18471,0.3121,200,100,fcr,16,157,10,1,random
1225,IR,5,"2026-07-16 01:44:34",27.1,0.588297,2.73823,4.6364,0.65772727,-0.11331515,0.410595,-0.125868,0.48366,0.20261,0.31373,200,100,fcr,16,153,10,1,random
1226,IR,6,"2026-07-16 01:44:39",32.2,0.592642,2.77908,4.6061,0.6619697,-0.11172121,0.429258,-0.11958,0.48684,0.19737,0.31579,200,100,fcr,16,152,10,1,random
1227,IR,7,"2026-07-16 01:44:45",39,0.601276,2.84035,4.6061,0.67212121,-0.11878485,0.453151,-0.124271,0.48026,0.18421,0.33553,200,100,fcr,16,152,10,1,random
1228,IR,8,"2026-07-16 01:44:52",45.8,0.610142,2.89983,4.6061,0.68212122,-0.1201,0.427353,-0.124595,0.47368,0.19737,0.32895,200,100,fcr,16,152,10,1,random
1229,IR,9,"2026-07-16 01:44:59",52.9,0.617397,2.93412,4.6061,0.69166667,-0.11824849,0.450566,-0.124935,0.45395,0.21053,0.33553,200,100,fcr,16,152,10,1,random
1230,IR,10,"2026-07-16 01:45:06",59.9,0.626412,2.96469,4.5758,0.69787878,-0.11688485,0.451562,-0.12083,0.45033,0.22517,0.3245,200,100,fcr,16,151,10,1,random
1231,IR,11,"2026-07-16 01:45:13",67,0.632618,3.01874,4.5758,0.70742424,-0.11935151,0.490239,-0.12246,0.44371,0.25166,0.30464,200,100,fcr,16,151,10,1,random
1232,IR,12,"2026-07-16 01:45:20",74,0.63663,3.039,4.5152,0.71515151,-0.12596667,0.529384,-0.125651,0.42953,0.24832,0.32215,200,100,fcr,16,149,10,1,random
1233,IR,13,"2026-07-16 01:45:27",81.1,0.64157,3.09653,4.5152,0.71121212,-0.11049697,0.517578,-0.111519,0.43624,0.26174,0.30201,200,100,fcr,16,149,10,1,random
1234,IR,14,"2026-07-16 01:45:34",88.1,0.647206,3.13894,4.4848,0.72212122,-0.12084242,0.596881,-0.119174,0.43243,0.26351,0.30405,200,100,fcr,16,148,10,1,random
1235,IR,15,"2026-07-16 01:45:42",95.2,0.650333,3.16842,4.4848,0.72590909,-0.1211,0.590069,-0.117795,0.41216,0.29054,0.2973,200,100,fcr,16,148,10,1,random
1236,IR,16,"2026-07-16 01:45:49",102.2,0.654082,3.20266,4.4848,0.73090909,-0.12014242,0.611286,-0.119229,0.39865,0.30405,0.2973,200,100,fcr,16,148,10,1,random
1237,IR,17,"2026-07-16 01:45:56",109.2,0.6567,3.20897,4.4848,0.72969697,-0.11647879,0.625046,-0.112084,0.37838,0.31757,0.30405,200,100,fcr,16,148,10,1,random
1238,IR,18,"2026-07-16 01:46:03",116.3,0.659079,3.20757,4.4848,0.73712121,-0.12256061,0.606641,-0.119367,0.39189,0.28378,0.32432,200,100,fcr,16,148,10,1,random
1239,IR,19,"2026-07-16 01:46:10",123.5,0.660836,3.22058,4.4545,0.7380303,-0.12171818,0.583009,-0.117222,0.39456,0.27211,0.33333,200,100,fcr,16,147,10,1,random
1240,IR,20,"2026-07-16 01:46:17",130.6,0.6663,3.26906,4.4545,0.74560606,-0.12361212,0.5846,-0.122678,0.38095,0.31293,0.30612,200,100,fcr,16,147,10,1,random
1241,AGR,1,"2026-07-16 01:46:26",7.5,0.57087,2.70713,4.9091,0.52969697,0.06296667,0.429542,0.058942,0.50617,0.19753,0.2963,200,100,fcr,16,162,10,1,random
1242,AGR,2,"2026-07-16 01:46:33",14.5,0.590821,2.86737,4.9091,0.53742425,0.08276667,0.443689,0.078494,0.48765,0.19753,0.31481,200,100,fcr,16,162,10,1,random
1243,AGR,3,"2026-07-16 01:46:40",21.8,0.60837,3.02421,4.8182,0.56363636,0.07004849,0.452616,0.06278,0.45912,0.21384,0.32704,200,100,fcr,16,159,10,1,random
1244,AGR,4,"2026-07-16 01:46:47",29.1,0.6201,3.1518,4.8182,0.57257576,0.07614546,0.478385,0.070672,0.43396,0.25157,0.31447,200,100,fcr,16,159,10,1,random
1245,AGR,5,"2026-07-16 01:46:56",38,0.634036,3.29229,4.7879,0.58333333,0.07780303,0.522778,0.072701,0.40506,0.27215,0.32278,200,100,fcr,16,158,10,1,random
1246,AGR,6,"2026-07-16 01:47:03",45.4,0.650082,3.44459,4.7576,0.59757575,0.08291515,0.551702,0.072354,0.36943,0.31847,0.3121,200,100,fcr,16,157,10,1,random
1247,AGR,7,"2026-07-16 01:47:13",54.5,0.664282,3.59869,4.7576,0.61484849,0.07434242,0.609512,0.066302,0.33121,0.35669,0.3121,200,100,fcr,16,157,10,1,random
1248,AGR,8,"2026-07-16 01:47:22",63.7,0.674042,3.71542,4.7576,0.61757576,0.08128788,0.623639,0.078901,0.31847,0.38217,0.29936,200,100,fcr,16,157,10,1,random
1249,AGR,9,"2026-07-16 01:47:31",73,0.685755,3.8244,4.7576,0.62454545,0.09461818,0.672495,0.083064,0.30573,0.38854,0.30573,200,100,fcr,16,157,10,1,random
1250,AGR,10,"2026-07-16 01:47:41",82.5,0.6946,3.93434,4.7576,0.64196969,0.07833636,0.694863,0.071488,0.28025,0.4586,0.26115,200,100,fcr,16,157,10,1,random
1251,AGR,11,"2026-07-16 01:47:50",91.9,0.705151,4.04957,4.7576,0.64712121,0.08505151,0.796588,0.076855,0.26752,0.47771,0.25478,200,100,fcr,16,157,10,1,random
1252,AGR,12,"2026-07-16 01:47:59",101.4,0.7113,4.12788,4.7576,0.65060606,0.08866061,0.840619,0.082868,0.24841,0.50318,0.24841,200,100,fcr,16,157,10,1,random
1253,AGR,13,"2026-07-16 01:48:09",110.9,0.718736,4.23138,4.7576,0.66318182,0.08035455,0.896353,0.073895,0.19108,0.63694,0.17197,200,100,fcr,16,157,10,1,random
1254,AGR,14,"2026-07-16 01:48:18",120.3,0.724697,4.30931,4.7576,0.66621212,0.08434242,1.02789,0.078298,0.17834,0.64968,0.17197,200,100,fcr,16,157,10,1,random
1255,AGR,15,"2026-07-16 01:48:28",129.8,0.732655,4.40076,4.7576,0.69000001,0.06054545,1.07733,0.054639,0.15924,0.70701,0.13376,200,100,fcr,16,157,10,1,random
1256,AGR,16,"2026-07-16 01:48:37",139.2,0.737073,4.44793,4.7576,0.67606061,0.0830697,1.19697,0.081114,0.14013,0.73885,0.12102,200,100,fcr,16,157,10,1,random
1257,AGR,17,"2026-07-16 01:48:47",148.6,0.742291,4.5081,4.7576,0.68515151,0.08346667,1.27922,0.074949,0.11465,0.7707,0.11465,200,100,fcr,16,157,10,1,random
1258,AGR,18,"2026-07-16 01:48:56",157.9,0.746606,4.56439,4.7576,0.68742424,0.08274242,1.29433,0.077815,0.08917,0.84713,0.06369,200,100,fcr,16,157,10,1,random
1259,AGR,19,"2026-07-16 01:49:05",167.3,0.749706,4.60222,4.7576,0.68848485,0.08665151,1.52562,0.080863,0.07643,0.87261,0.05096,200,100,fcr,16,157,10,1,random
1260,AGR,20,"2026-07-16 01:49:15",176.7,0.751776,4.64081,4.7576,0.6869697,0.08867879,1.63365,0.085895,0.03822,0.93631,0.02548,200,100,fcr,16,157,10,1,random
1261,RANDOM,1,"2026-07-16 01:49:24",5,0.546815,2.5304,4.8182,0.54818182,0.01183333,0.380986,0.002744,0.5283,0.18239,0.28931,200,100,fcr,16,159,10,1,random
1262,RANDOM,2,"2026-07-16 01:49:29",9.6,0.545606,2.52214,4.697,0.55318182,-0.01730303,0.375436,-0.009336,0.52903,0.18065,0.29032,200,100,fcr,16,155,10,1,random
1263,RANDOM,3,"2026-07-16 01:49:33",14.1,0.546218,2.52008,4.6667,0.55257576,-0.01260606,0.393983,-0.01002,0.51948,0.18831,0.29221,200,100,fcr,16,154,10,1,random
1264,RANDOM,4,"2026-07-16 01:49:38",18.7,0.538988,2.48532,4.6061,0.54272727,-0.00508788,0.378333,0.003475,0.52632,0.18421,0.28947,200,100,fcr,16,152,10,1,random
1265,RANDOM,5,"2026-07-16 01:49:44",24.9,0.537985,2.4914,4.5758,0.54015151,-0.00954242,0.386737,-0.000094,0.51656,0.18543,0.29801,200,100,fcr,16,151,10,1,random
1266,RANDOM,6,"2026-07-16 01:49:48",29.6,0.539273,2.49485,4.5455,0.54530303,-0.01734242,0.379802,-0.009971,0.52,0.19333,0.28667,200,100,fcr,16,150,10,1,random
1267,RANDOM,7,"2026-07-16 01:49:55",35.9,0.538433,2.48708,4.5455,0.53363636,0.00812121,0.399682,0.012038,0.52,0.18667,0.29333,200,100,fcr,16,150,10,1,random
1268,RANDOM,8,"2026-07-16 01:50:01",42.3,0.540409,2.48862,4.5455,0.54454545,-0.00954545,0.39325,-0.006983,0.50667,0.2,0.29333,200,100,fcr,16,150,10,1,random
1269,RANDOM,9,"2026-07-16 01:50:09",50.3,0.543315,2.50654,4.5455,0.54590909,-0.00043333,0.390482,-0.005087,0.52667,0.18,0.29333,200,100,fcr,16,150,10,1,random
1270,RANDOM,10,"2026-07-16 01:50:16",57.3,0.546282,2.51166,4.5152,0.54469697,0.00065151,0.401013,0.003261,0.52349,0.1745,0.30201,200,100,fcr,16,149,10,1,random
1271,RANDOM,11,"2026-07-16 01:50:23",63.9,0.5461,2.51388,4.4848,0.55348485,-0.01625455,0.392144,-0.011436,0.51351,0.18919,0.2973,200,100,fcr,16,148,10,1,random
1272,RANDOM,12,"2026-07-16 01:50:29",70.4,0.543491,2.50948,4.4848,0.54712121,-0.00734242,0.395646,-0.002136,0.52027,0.18243,0.2973,200,100,fcr,16,148,10,1,random
1273,RANDOM,13,"2026-07-16 01:50:36",77.1,0.54283,2.49095,4.4545,0.54045455,0.00044545,0.400507,0.007216,0.53741,0.15646,0.30612,200,100,fcr,16,147,10,1,random
1274,RANDOM,14,"2026-07-16 01:50:43",83.7,0.543139,2.49178,4.4242,0.54833333,-0.00996061,0.397914,-0.006743,0.52055,0.17123,0.30822,200,100,fcr,16,146,10,1,random
1275,RANDOM,15,"2026-07-16 01:50:49",90.2,0.542058,2.48454,4.3939,0.54212121,-0.0044697,0.391611,0.003181,0.52414,0.16552,0.31034,200,100,fcr,16,145,10,1,random
1276,RANDOM,16,"2026-07-16 01:50:56",96.8,0.54193,2.47845,4.3939,0.53969697,0.0056697,0.402886,0.006823,0.51034,0.1931,0.29655,200,100,fcr,16,145,10,1,random
1277,RANDOM,17,"2026-07-16 01:51:02",103.3,0.540288,2.46338,4.3636,0.54363636,-0.01019697,0.405862,-0.00265,0.50694,0.18056,0.3125,200,100,fcr,16,144,10,1,random
1278,RANDOM,18,"2026-07-16 01:51:09",109.9,0.538294,2.46556,4.303,0.53833333,0.00804545,0.391276,0.004285,0.53521,0.16197,0.30282,200,100,fcr,16,142,10,1,random
1279,RANDOM,19,"2026-07-16 01:51:15",116.4,0.53763,2.46915,4.2727,0.54878787,-0.02140909,0.418735,-0.017122,0.53191,0.16312,0.30496,200,100,fcr,16,141,10,1,random
1280,RANDOM,20,"2026-07-16 01:51:22",123,0.53657,2.46951,4.2424,0.53439394,0.00536364,0.42147,0.007907,0.5,0.18571,0.31429,200,100,fcr,16,140,10,1,random
1281,OI,1,"2026-07-16 01:51:38",5.4,0.582242,2.7938,5.0909,0.59287879,-0.01471212,0.457502,-0.040676,0.5,0.20833,0.29167,200,100,fcr,17,168,10,1,random
1282,OI,2,"2026-07-16 01:51:43",10.3,0.609212,3.00228,4.9394,0.61590909,-0.00681212,0.479898,-0.02989,0.44785,0.25767,0.29448,200,100,fcr,17,163,10,1,random
1283,OI,3,"2026-07-16 01:51:48",15.3,0.629627,3.18558,4.8788,0.63712121,-0.01219091,0.535168,-0.025303,0.40994,0.30435,0.28571,200,100,fcr,17,161,10,1,random
1284,OI,4,"2026-07-16 01:51:53",20.3,0.649448,3.37751,4.8182,0.65590909,-0.00917576,0.603344,-0.022747,0.34591,0.40881,0.24528,200,100,fcr,17,159,10,1,random
1285,OI,5,"2026-07-16 01:52:00",27,0.667491,3.54499,4.7879,0.66287879,0.00259394,0.721954,-0.004094,0.32911,0.43671,0.23418,200,100,fcr,17,158,10,1,random
1286,OI,6,"2026-07-16 01:52:05",32,0.685548,3.72732,4.7576,0.6869697,-0.00379697,0.816396,-0.012894,0.28025,0.48408,0.23567,200,100,fcr,17,157,10,1,random
1287,OI,7,"2026-07-16 01:52:11",38.8,0.702058,3.90497,4.7576,0.70575758,-0.00527576,0.852991,-0.01438,0.23567,0.55414,0.21019,200,100,fcr,17,157,10,1,random
1288,OI,8,"2026-07-16 01:52:19",45.8,0.715924,4.04954,4.7576,0.70651515,0.01369394,0.92752,0.006138,0.20382,0.61146,0.18471,200,100,fcr,17,157,10,1,random
1289,OI,9,"2026-07-16 01:52:25",52.7,0.728088,4.19959,4.7576,0.73287879,-0.00675152,1.00801,-0.012328,0.16561,0.64331,0.19108,200,100,fcr,17,157,10,1,random
1290,OI,10,"2026-07-16 01:52:32",59.7,0.735882,4.31276,4.7576,0.74727273,-0.01450606,0.967823,-0.018784,0.15287,0.6879,0.15924,200,100,fcr,17,157,10,1,random
1291,OI,11,"2026-07-16 01:52:40",66.8,0.741991,4.41067,4.7576,0.75303031,-0.01638485,1.13562,-0.017194,0.14013,0.76433,0.09554,200,100,fcr,17,157,10,1,random
1292,OI,12,"2026-07-16 01:52:47",73.8,0.748012,4.49669,4.7576,0.74681818,0.00321212,1.54925,-0.000538,0.09554,0.80255,0.10191,200,100,fcr,17,157,10,1,random
1293,OI,13,"2026-07-16 01:52:53",80.7,0.750297,4.55141,4.7576,0.75742424,-0.00828182,1.39309,-0.009451,0.07643,0.82803,0.09554,200,100,fcr,17,157,10,1,random
1294,OI,14,"2026-07-16 01:53:00",87.7,0.754312,4.6034,4.7576,0.74969697,0.00444545,1.38377,0.005487,0.05732,0.91083,0.03185,200,100,fcr,17,157,10,1,random
1295,OI,15,"2026-07-16 01:53:07",94.7,0.75567,4.63302,4.7576,0.75000001,0.00770606,2.56352,0.008073,0.03185,0.93631,0.03185,200,100,fcr,17,157,10,1,random
1296,OI,16,"2026-07-16 01:53:14",101.7,0.756661,4.6501,4.7576,0.76606061,-0.01298485,1.98101,-0.011439,0.02548,0.92357,0.05096,200,100,fcr,17,157,10,1,random
1297,OI,17,"2026-07-16 01:53:21",108.6,0.757155,4.67182,4.7576,0.76984849,-0.01826061,1.45139,-0.015738,0.03822,0.92994,0.03185,200,100,fcr,17,157,10,1,random
1298,OI,18,"2026-07-16 01:53:28",115.6,0.757024,4.6718,4.7576,0.75818182,0.00012121,2.75045,-0.000074,0.01911,0.94268,0.03822,200,100,fcr,17,157,10,1,random
1299,OI,19,"2026-07-16 01:53:35",122.6,0.756536,4.67347,4.7576,0.75318182,0.00336667,1.60795,0.006354,0.01274,0.95541,0.03185,200,100,fcr,17,157,10,1,random
1300,OI,20,"2026-07-16 01:53:43",129.8,0.755745,4.6649,4.7576,0.75757576,-0.00307273,1.53018,-0.000365,0.02548,0.94904,0.02548,200,100,fcr,17,157,10,1,random
1301,IR,1,"2026-07-16 01:53:52",5.4,0.563545,2.62435,5.0303,0.6219697,-0.10360606,0.401641,-0.112209,0.55422,0.15663,0.28916,200,100,fcr,17,166,10,1,random
1302,IR,2,"2026-07-16 01:53:57",10.2,0.572085,2.6794,4.9091,0.64045454,-0.11532727,0.406369,-0.12622,0.53704,0.16049,0.30247,200,100,fcr,17,162,10,1,random
1303,IR,3,"2026-07-16 01:54:02",15,0.582742,2.74238,4.9091,0.65318182,-0.12192727,0.413463,-0.129463,0.53086,0.16049,0.30864,200,100,fcr,17,162,10,1,random
1304,IR,4,"2026-07-16 01:54:06",19.7,0.590715,2.79327,4.8485,0.66363636,-0.12516364,0.416168,-0.129299,0.49375,0.19375,0.3125,200,100,fcr,17,160,10,1,random
1305,IR,5,"2026-07-16 01:54:13",26.4,0.597027,2.84982,4.8485,0.66772727,-0.11697273,0.418739,-0.122884,0.49375,0.19375,0.3125,200,100,fcr,17,160,10,1,random
1306,IR,6,"2026-07-16 01:54:18",31.4,0.60213,2.89289,4.8182,0.67075757,-0.11609394,0.42735,-0.117098,0.46541,0.21384,0.32075,200,100,fcr,17,159,10,1,random
1307,IR,7,"2026-07-16 01:54:24",37.9,0.608336,2.93451,4.7273,0.67984848,-0.11825151,0.432623,-0.1223,0.46154,0.21795,0.32051,200,100,fcr,17,156,10,1,random
1308,IR,8,"2026-07-16 01:54:31",44.5,0.614945,2.96171,4.697,0.68954546,-0.12175758,0.448451,-0.125891,0.47097,0.22581,0.30323,200,100,fcr,17,155,10,1,random
1309,IR,9,"2026-07-16 01:54:38",51.3,0.622073,3.01368,4.6061,0.69530303,-0.11785758,0.513556,-0.122838,0.45395,0.21711,0.32895,200,100,fcr,17,152,10,1,random
1310,IR,10,"2026-07-16 01:54:45",58.2,0.628091,3.05796,4.6061,0.69636364,-0.10852727,0.481081,-0.112587,0.44737,0.22368,0.32895,200,100,fcr,17,152,10,1,random
1311,IR,11,"2026-07-16 01:54:52",65.1,0.631464,3.08021,4.6061,0.70469697,-0.11632121,0.487181,-0.117567,0.44079,0.22368,0.33553,200,100,fcr,17,152,10,1,random
1312,IR,12,"2026-07-16 01:54:59",72,0.634003,3.08146,4.6061,0.70636364,-0.11657576,0.485636,-0.114932,0.45395,0.21053,0.33553,200,100,fcr,17,152,10,1,random
1313,IR,13,"2026-07-16 01:55:05",78.9,0.639333,3.12693,4.5758,0.71621212,-0.11852727,0.50446,-0.123602,0.43709,0.22517,0.33775,200,100,fcr,17,151,10,1,random
1314,IR,14,"2026-07-16 01:55:12",85.6,0.641964,3.15565,4.5758,0.71727272,-0.11905151,0.511087,-0.118571,0.43046,0.22517,0.34437,200,100,fcr,17,151,10,1,random
1315,IR,15,"2026-07-16 01:55:19",92.5,0.643597,3.17027,4.5758,0.71606061,-0.11443939,0.501912,-0.112574,0.45695,0.2053,0.33775,200,100,fcr,17,151,10,1,random
1316,IR,16,"2026-07-16 01:55:26",99.4,0.648224,3.19004,4.5758,0.73045454,-0.12809697,0.549961,-0.129901,0.43046,0.21854,0.35099,200,100,fcr,17,151,10,1,random
1317,IR,17,"2026-07-16 01:55:33",106.4,0.650618,3.21055,4.5152,0.71909091,-0.10621818,0.514315,-0.106173,0.42953,0.22148,0.34899,200,100,fcr,17,149,10,1,random
1318,IR,18,"2026-07-16 01:55:40",113.5,0.649415,3.19954,4.5152,0.72924242,-0.12614849,0.563414,-0.120816,0.43624,0.21477,0.34899,200,100,fcr,17,149,10,1,random
1319,IR,19,"2026-07-16 01:55:47",120.5,0.653042,3.21746,4.5152,0.73499999,-0.13035151,0.560424,-0.127307,0.41611,0.22148,0.36242,200,100,fcr,17,149,10,1,random
1320,IR,20,"2026-07-16 01:55:54",127.4,0.654636,3.22892,4.5152,0.73196969,-0.12522424,0.528175,-0.118654,0.42282,0.21477,0.36242,200,100,fcr,17,149,10,1,random
1321,AGR,1,"2026-07-16 01:56:05",7.3,0.574755,2.7583,5.0909,0.53484848,0.06019091,0.431388,0.055277,0.52381,0.17262,0.30357,200,100,fcr,17,168,10,1,random
1322,AGR,2,"2026-07-16 01:56:12",14.1,0.5884,2.89436,5.0606,0.52954546,0.09352424,0.414665,0.092004,0.52096,0.17365,0.30539,200,100,fcr,17,167,10,1,random
1323,AGR,3,"2026-07-16 01:56:19",21.1,0.605415,3.06036,5.0303,0.56121212,0.07212121,0.458648,0.062624,0.48795,0.1988,0.31325,200,100,fcr,17,166,10,1,random
1324,AGR,4,"2026-07-16 01:56:26",27.9,0.617867,3.19807,4.9697,0.56954545,0.07634848,0.471385,0.071398,0.44512,0.2561,0.29878,200,100,fcr,17,164,10,1,random
1325,AGR,5,"2026-07-16 01:56:34",36.6,0.632921,3.35385,4.9394,0.5919697,0.06156667,0.529233,0.055575,0.41718,0.28221,0.30061,200,100,fcr,17,163,10,1,random
1326,AGR,6,"2026-07-16 01:56:42",43.8,0.648094,3.49521,4.8788,0.60924242,0.05626667,0.578179,0.051514,0.38509,0.29193,0.32298,200,100,fcr,17,161,10,1,random
1327,AGR,7,"2026-07-16 01:56:50",52.6,0.661721,3.63225,4.8182,0.605,0.08381212,0.570696,0.078334,0.35849,0.31447,0.32704,200,100,fcr,17,159,10,1,random
1328,AGR,8,"2026-07-16 01:56:59",61.4,0.672118,3.7645,4.8182,0.62969697,0.05950606,0.6119,0.057729,0.33333,0.37736,0.28931,200,100,fcr,17,159,10,1,random
1329,AGR,9,"2026-07-16 01:57:08",70.5,0.682364,3.88638,4.8182,0.63151516,0.07458788,0.703449,0.06949,0.30818,0.39623,0.2956,200,100,fcr,17,159,10,1,random
1330,AGR,10,"2026-07-16 01:57:18",79.8,0.690955,3.99159,4.7879,0.63227273,0.08871515,0.711775,0.081038,0.27848,0.48734,0.23418,200,100,fcr,17,158,10,1,random
1331,AGR,11,"2026-07-16 01:57:27",88.9,0.699027,4.09145,4.7879,0.64590909,0.08070909,0.860355,0.072031,0.25316,0.52532,0.22152,200,100,fcr,17,158,10,1,random
1332,AGR,12,"2026-07-16 01:57:36",98.3,0.705682,4.17633,4.7879,0.65484849,0.0743697,0.876967,0.068834,0.22785,0.58228,0.18987,200,100,fcr,17,158,10,1,random
1333,AGR,13,"2026-07-16 01:57:45",107.3,0.713724,4.27197,4.7879,0.6530303,0.08742121,0.983829,0.081446,0.20886,0.62658,0.16456,200,100,fcr,17,158,10,1,random
1334,AGR,14,"2026-07-16 01:57:54",116.3,0.720733,4.32712,4.7879,0.67030303,0.06974242,1.08071,0.066893,0.17722,0.64557,0.17722,200,100,fcr,17,158,10,1,random
1335,AGR,15,"2026-07-16 01:58:03",125.7,0.727273,4.40126,4.7879,0.66515152,0.09282121,1.0111,0.082436,0.1519,0.68354,0.16456,200,100,fcr,17,158,10,1,random
1336,AGR,16,"2026-07-16 01:58:13",135,0.733161,4.46855,4.7879,0.67318182,0.085,1.04421,0.079233,0.12658,0.73418,0.13924,200,100,fcr,17,158,10,1,random
1337,AGR,17,"2026-07-16 01:58:22",144.4,0.737436,4.52376,4.7879,0.68242424,0.07653939,1.08001,0.072993,0.11392,0.79114,0.09494,200,100,fcr,17,158,10,1,random
1338,AGR,18,"2026-07-16 01:58:31",153.7,0.742297,4.57456,4.7879,0.68909091,0.07719394,1.29151,0.06994,0.08861,0.82278,0.08861,200,100,fcr,17,158,10,1,random
1339,AGR,19,"2026-07-16 01:58:41",163.3,0.7447,4.6068,4.7879,0.68363637,0.08404849,1.214,0.081566,0.06329,0.85443,0.08228,200,100,fcr,17,158,10,1,random
1340,AGR,20,"2026-07-16 01:58:50",172.5,0.748048,4.64121,4.7879,0.69318181,0.07869394,1.19712,0.072376,0.06962,0.87342,0.05696,200,100,fcr,17,158,10,1,random
1341,RANDOM,1,"2026-07-16 01:58:59",4.9,0.552727,2.56484,5.0303,0.55575758,-0.00334242,0.3809,-0.00358,0.56627,0.14458,0.28916,200,100,fcr,17,166,10,1,random
1342,RANDOM,2,"2026-07-16 01:59:04",9.3,0.551961,2.54057,4.9697,0.54954545,-0.00000303,0.374091,0.007391,0.56707,0.15854,0.27439,200,100,fcr,17,164,10,1,random
1343,RANDOM,3,"2026-07-16 01:59:08",13.8,0.550142,2.5402,4.9394,0.55151515,0.00026667,0.400473,0.001636,0.55828,0.16564,0.27607,200,100,fcr,17,163,10,1,random
1344,RANDOM,4,"2026-07-16 01:59:13",18.4,0.547715,2.52073,4.8788,0.55348484,-0.0133697,0.392337,-0.005973,0.5528,0.17391,0.27329,200,100,fcr,17,161,10,1,random
1345,RANDOM,5,"2026-07-16 01:59:19",24.7,0.547503,2.51953,4.7879,0.54727273,-0.0042,0.396405,0.002799,0.56329,0.1519,0.28481,200,100,fcr,17,158,10,1,random
1346,RANDOM,6,"2026-07-16 01:59:24",29.3,0.545767,2.51792,4.7576,0.55454545,-0.01281212,0.393322,-0.012334,0.55414,0.16561,0.28025,200,100,fcr,17,157,10,1,random
1347,RANDOM,7,"2026-07-16 01:59:30",35.7,0.542139,2.509,4.697,0.54712121,-0.01134848,0.40012,-0.003581,0.53548,0.15484,0.30968,200,100,fcr,17,155,10,1,random
1348,RANDOM,8,"2026-07-16 01:59:37",42,0.542339,2.50966,4.6667,0.54348485,-0.0039,0.351797,-0.000685,0.54545,0.13636,0.31818,200,100,fcr,17,154,10,1,random
1349,RANDOM,9,"2026-07-16 01:59:43",48.6,0.542136,2.51615,4.6667,0.54696969,-0.0046,0.345629,-0.006582,0.54545,0.13636,0.31818,200,100,fcr,17,154,10,1,random
1350,RANDOM,10,"2026-07-16 01:59:50",55.1,0.541012,2.51517,4.5455,0.55681818,-0.03061818,0.352529,-0.02594,0.54,0.14667,0.31333,200,100,fcr,17,150,10,1,random
1351,RANDOM,11,"2026-07-16 01:59:56",61.6,0.535382,2.48746,4.4848,0.53696969,-0.00074849,0.353965,0.00519,0.55405,0.14189,0.30405,200,100,fcr,17,148,10,1,random
1352,RANDOM,12,"2026-07-16 02:00:03",68.5,0.534282,2.47387,4.3939,0.53893939,-0.00857576,0.376629,-0.005344,0.53103,0.17241,0.29655,200,100,fcr,17,145,10,1,random
1353,RANDOM,13,"2026-07-16 02:00:11",76.5,0.534597,2.46108,4.3636,0.54166666,-0.01626364,0.393397,-0.010655,0.52083,0.17361,0.30556,200,100,fcr,17,144,10,1,random
1354,RANDOM,14,"2026-07-16 02:00:17",82.9,0.531461,2.44839,4.3333,0.52772727,0.00966364,0.377811,0.012824,0.51748,0.16783,0.31469,200,100,fcr,17,143,10,1,random
1355,RANDOM,15,"2026-07-16 02:00:24",89.5,0.531512,2.45578,4.3333,0.52818182,0.00105455,0.366462,0.008641,0.51049,0.17483,0.31469,200,100,fcr,17,143,10,1,random
1356,RANDOM,16,"2026-07-16 02:00:31",96.1,0.530645,2.46798,4.303,0.53090909,0.00061818,0.363113,0.002769,0.51408,0.16197,0.32394,200,100,fcr,17,142,10,1,random
1357,RANDOM,17,"2026-07-16 02:00:37",102.8,0.53127,2.47445,4.303,0.54060605,-0.01473333,0.356621,-0.015996,0.52113,0.16197,0.3169,200,100,fcr,17,142,10,1,random
