breed,replicate_num,anon_id,gender,oi,ir,agr
Flat-Coated Retriever,18,FCR0047,M,0.3623,0.1173,0.024261
Flat-Coated Retriever,18,FCR0048,M,0.2764,0.0351,0.054191
Flat-Coated Retriever,18,FCR0050,M,0.4295,-0.0241,-0.038392
Flat-Coated Retriever,18,FCR0052,M,0.4015,-0.1365,0.023287
Flat-Coated Retriever,18,FCR0058,M,0.4295,0.0848,-0.034814
Flat-Coated Retriever,18,FCR0066,F,0.5664,-0.0684,-0.111659
Flat-Coated Retriever,18,FCR0069,F,0.5023,-0.122,-0.011203
Flat-Coated Retriever,18,FCR0071,F,0.3939,-0.134,0.047988
Flat-Coated Retriever,18,FCR0072,F,0.3068,-0.1216,0.093773
Flat-Coated Retriever,18,FCR0073,M,0.3553,-0.1135,0.034209
Flat-Coated Retriever,18,FCR0074,F,0.614,0.1816,-0.152242
Flat-Coated Retriever,18,FCR0077,M,0.396,-0.0797,-0.021757
Flat-Coated Retriever,18,FCR0082,F,0.3308,0.0472,0.031513
Flat-Coated Retriever,18,FCR0084,M,0.4167,0.2495,-0.068892
Flat-Coated Retriever,18,FCR0086,M,0.3747,0.0967,-0.034809
Flat-Coated Retriever,18,FCR0088,F,0.4589,-0.074,0.002951
Flat-Coated Retriever,18,FCR0089,F,0.3623,0.1726,-0.042098
Flat-Coated Retriever,18,FCR0093,M,0.3426,-0.1257,0.100681
Flat-Coated Retriever,18,FCR0094,F,0.2618,0.3097,-0.033984
Flat-Coated Retriever,18,FCR0096,F,0.4589,-0.093,-0.040889
Flat-Coated Retriever,18,FCR0100,F,0.3889,0.0645,0.017213
Flat-Coated Retriever,18,FCR0105,M,0.4167,-0.0544,0.004805
Flat-Coated Retriever,18,FCR0106,F,0.3426,-0.1275,0.074903
Flat-Coated Retriever,18,FCR0107,M,0.396,0.1114,-0.037105
Flat-Coated Retriever,18,FCR0110,F,0.3239,0.175,-0.035308
Flat-Coated Retriever,18,FCR0117,M,0.3308,-0.1272,0.097757
Flat-Coated Retriever,18,FCR0119,F,0.5694,-0.3237,0.01273
Flat-Coated Retriever,18,FCR0121,F,0.3182,0.0906,0.003985
Flat-Coated Retriever,18,FCR0123,F,0.3049,0.1933,-0.004076
Flat-Coated Retriever,18,FCR0124,M,0.2407,0.2182,0.057005
Flat-Coated Retriever,18,FCR0127,F,0.2944,0.2027,-0.008464
Flat-Coated Retriever,18,FCR0129,F,0.4242,0.2483,-0.10421
Flat-Coated Retriever,18,FCR0131,F,0.3557,0.193,-0.009974
Flat-Coated Retriever,18,FCR0132,M,0.3939,-0.1424,0.057388
Flat-Coated Retriever,18,FCR0133,M,0.4242,-0.0898,0.019688
Flat-Coated Retriever,18,FCR0134,F,0.3308,-0.0195,0.073545
Flat-Coated Retriever,18,FCR0135,M,0.3818,-0.0649,0.054708
Flat-Coated Retriever,18,FCR0136,F,0.5805,-0.094,-0.064842
Flat-Coated Retriever,18,FCR0137,F,0.4416,0.0875,-0.079754
Flat-Coated Retriever,18,FCR0138,M,0.3426,0.0335,0.046691
Flat-Coated Retriever,18,FCR0140,F,0.4502,-0.1169,0.039159
Flat-Coated Retriever,18,FCR0146,M,0.4457,-0.0706,-0.02996
Flat-Coated Retriever,18,FCR0147,M,0.3125,0.0278,0.067887
Flat-Coated Retriever,18,FCR0149,F,0.5694,-0.0906,-0.072266
Flat-Coated Retriever,18,FCR0150,F,0.3818,0.162,-0.000575
Flat-Coated Retriever,18,FCR0151,M,0.3557,0.1482,-0.005853
Flat-Coated Retriever,18,FCR0154,F,0.2944,-0.056,0.046578
Flat-Coated Retriever,18,FCR0161,F,0.4214,0.2033,-0.108335
Flat-Coated Retriever,18,FCR0162,M,0.3818,-0.0272,-0.015165
Flat-Coated Retriever,18,FCR0163,F,0.5318,-0.2301,-0.056055
Flat-Coated Retriever,18,FCR0164,F,0.3557,0.0396,0.014076
Flat-Coated Retriever,18,FCR0165,F,0.3889,0.2348,-0.073372
Flat-Coated Retriever,18,FCR0168,F,0.2812,0.0032,0.083025
Flat-Coated Retriever,18,FCR0169,M,0.3369,0.1746,-0.032149
Flat-Coated Retriever,18,FCR0170,M,0.4589,0.1954,-0.10571
Flat-Coated Retriever,18,FCR0173,F,0.4167,0.1005,-0.078784
Flat-Coated Retriever,18,FCR0174,F,0.4101,-0.1331,-0.023011
Flat-Coated Retriever,18,FCR0175,F,0.3295,0.0155,-0.032146
Flat-Coated Retriever,18,FCR0177,M,0.5318,-0.3258,0.047685
Flat-Coated Retriever,18,FCR0178,M,0.1483,0.3738,0.064034
Flat-Coated Retriever,18,FCR0179,M,0.2786,0.0178,0.070558
Flat-Coated Retriever,18,FCR0180,M,0.3818,-0.073,0.043621
Flat-Coated Retriever,18,FCR0183,M,0.2764,0.028,0.082861
Flat-Coated Retriever,18,FCR0184,F,0.6413,0.1934,-0.163787
Flat-Coated Retriever,18,FCR0186,M,0.343,0.0607,0.010478
Flat-Coated Retriever,18,FCR0188,F,0.4762,-0.0216,-0.064716
Flat-Coated Retriever,18,FCR0191,M,0.3246,0.2245,0.033188
Flat-Coated Retriever,18,FCR0193,F,0.4214,-0.0058,-0.045426
Flat-Coated Retriever,18,FCR0197,F,0.5694,-0.1497,-0.037706
Flat-Coated Retriever,18,FCR0198,M,0.3889,0.1587,-0.005332
Flat-Coated Retriever,18,FCR0199,M,0.5455,-0.3338,0.0316
Flat-Coated Retriever,18,FCR0200,M,0.5417,-0.2432,-0.011318
Flat-Coated Retriever,18,FCR0202,M,0.4091,0.0279,-0.003174
Flat-Coated Retriever,18,FCR0203,M,0.3491,-0.1819,0.063465
Flat-Coated Retriever,18,FCR0204,F,0.3185,0.1993,0.003438
Flat-Coated Retriever,18,FCR0205,M,0.4376,-0.0499,-0.027408
Flat-Coated Retriever,18,FCR0206,M,0.3939,0.0787,-0.037396
Flat-Coated Retriever,18,FCR0208,F,0.2944,0.0679,0.058206
Flat-Coated Retriever,18,FCR0211,M,0.4133,-0.1049,0.015444
Flat-Coated Retriever,18,FCR0213,F,0.4167,-0.1196,-0.014035
Flat-Coated Retriever,18,FCR0214,M,0.3889,-0.07,-0.000113
Flat-Coated Retriever,18,FCR0217,M,0.4804,0.0277,-0.049902
Flat-Coated Retriever,18,FCR0223,F,0.4538,-0.2113,0.048406
Flat-Coated Retriever,18,FCR0224,F,0.4318,-0.1619,0.033639
Flat-Coated Retriever,18,FCR0227,M,0.3818,0.0672,-0.039069
Flat-Coated Retriever,18,FCR0229,F,0.3864,-0.1156,0.042577
Flat-Coated Retriever,18,FCR0231,F,0.4589,0.0977,-0.08456
Flat-Coated Retriever,18,FCR0232,F,0.343,0.2153,-0.023404
Flat-Coated Retriever,18,FCR0233,F,0.3557,0.2093,-0.028504
Flat-Coated Retriever,18,FCR0235,M,0.2891,0.0289,0.041382
Flat-Coated Retriever,18,FCR0238,F,0.3491,0.0865,0.034595
Flat-Coated Retriever,18,FCR0241,M,0.4589,-0.0816,-0.057614
Flat-Coated Retriever,18,FCR0243,M,0.6029,-0.1906,-0.112021
Flat-Coated Retriever,18,FCR0244,F,0.4762,-0.1335,0.003038
Flat-Coated Retriever,18,FCR0248,M,0.254,-0.0013,0.096137
Flat-Coated Retriever,18,FCR0251,M,0.3011,-0.0255,0.095312
Flat-Coated Retriever,18,FCR0252,M,0.5121,-0.1877,-0.010885
Flat-Coated Retriever,18,FCR0253,F,0.5559,-0.1123,-0.058647
Flat-Coated Retriever,18,FCR0255,M,0.3939,-0.0763,-0.019985
Flat-Coated Retriever,18,FCR0257,M,0.2667,0.125,0.034255
Flat-Coated Retriever,18,FCR0261,F,0.3818,-0.0435,0.01222
Flat-Coated Retriever,18,FCR0268,M,0.5318,-0.1977,-0.04165
Flat-Coated Retriever,18,FCR0270,F,0.4619,-0.1157,-0.050778
Flat-Coated Retriever,18,FCR0271,F,0.396,-0.1953,0.091525
Flat-Coated Retriever,18,FCR0273,F,0.3818,0.1119,-0.014675
Flat-Coated Retriever,18,FCR0275,F,0.4133,-0.1427,0.030736
Flat-Coated Retriever,18,FCR0277,M,0.2891,0.041,0.055785
Flat-Coated Retriever,18,FCR0282,M,0.3971,0.2863,-0.086963
Flat-Coated Retriever,18,FCR0284,M,0.396,0.3373,-0.116742
Flat-Coated Retriever,18,FCR0285,M,0.2996,-0.0835,0.043922
Flat-Coated Retriever,18,FCR0286,M,0.5515,0.0041,-0.088162
Flat-Coated Retriever,18,FCR0287,M,0.3295,-0.071,0.050017
Flat-Coated Retriever,18,FCR0288,M,0.3295,-0.0341,0.066931
Flat-Coated Retriever,18,FCR0290,M,0.2839,-0.1805,0.102313
Flat-Coated Retriever,18,FCR0291,M,0.2944,-0.1778,0.081438
Flat-Coated Retriever,18,FCR0292,F,0.3491,-0.1202,0.080726
Flat-Coated Retriever,18,FCR0294,M,0.4712,-0.0735,0.025304
Flat-Coated Retriever,18,FCR0295,F,0.3818,-0.1537,0.032165
Flat-Coated Retriever,18,FCR0297,F,0.3755,-0.0285,0.053995
Flat-Coated Retriever,18,FCR0302,F,0.3689,0.0012,-0.017407
Flat-Coated Retriever,18,FCR0303,M,0.336,-0.0583,0.024524
Flat-Coated Retriever,18,FCR0308,F,0.2891,0.2723,-0.047312
Flat-Coated Retriever,18,FCR0309,M,0.396,0.0739,-0.021795
Flat-Coated Retriever,18,FCR0312,M,0.2081,0.2065,0.064027
Flat-Coated Retriever,18,FCR0316,F,0.4712,-0.1016,-0.035578
Flat-Coated Retriever,18,FCR0317,F,0.535,0.2084,-0.097235
Flat-Coated Retriever,18,FCR0318,F,0.2193,0.2744,0.0743
Flat-Coated Retriever,18,FCR0319,F,0.5805,0.0667,-0.128922
Flat-Coated Retriever,18,FCR0321,M,0.3125,-0.0329,0.068554
Flat-Coated Retriever,18,FCR0324,M,0.4589,-0.0247,-0.015558
Flat-Coated Retriever,18,FCR0325,M,0.5318,-0.198,0.000131
Flat-Coated Retriever,18,FCR0329,F,0.3755,-0.0439,0.019307
Flat-Coated Retriever,18,FCR0332,M,0.4848,-0.0692,-0.015985
Flat-Coated Retriever,18,FCR0334,M,0.3068,0.0895,0.016488
Flat-Coated Retriever,18,FCR0335,M,0.522,-0.1443,-0.044507
Flat-Coated Retriever,18,FCR0337,F,0.5081,-0.1254,-0.021184
Flat-Coated Retriever,18,FCR0338,M,0.3369,0.0304,0.053286
Flat-Coated Retriever,18,FCR0344,M,0.4538,0.0426,-0.040516
Flat-Coated Retriever,18,FCR0345,M,0.3606,-0.1652,0.082571
Flat-Coated Retriever,18,FCR0346,M,0.343,-0.009,0.003427
Flat-Coated Retriever,18,FCR0352,M,0.3553,0.0508,0.002738
Flat-Coated Retriever,18,FCR0354,F,0.2839,0.143,0.029294
Flat-Coated Retriever,18,FCR0356,M,0.5174,0.0484,-0.069109
Flat-Coated Retriever,18,FCR0357,F,0.4527,-0.0177,-0.058474
Flat-Coated Retriever,18,FCR0359,F,0.3557,0.2792,-0.071972
Flat-Coated Retriever,18,FCR0361,F,0.3369,0.2041,-0.005347
Flat-Coated Retriever,18,FCR0363,M,0.3623,0.2779,-0.057816
Flat-Coated Retriever,18,FCR0364,M,0.5694,-0.0293,-0.073784
Flat-Coated Retriever,18,FCR0365,F,0.257,0.2952,0.004143
Flat-Coated Retriever,18,FCR0367,F,0.3818,-0.1615,0.064658
Flat-Coated Retriever,18,FCR0369,M,0.4589,-0.0709,-0.077354
Flat-Coated Retriever,18,FCR0370,F,0.4318,-0.1708,0.055658
Flat-Coated Retriever,18,FCR0372,F,0.3239,-0.0114,0.038801
Flat-Coated Retriever,18,FCR0374,F,0.4091,-0.073,0.006881
Flat-Coated Retriever,18,FCR0381,M,0.396,-0.0584,-0.003576
Flat-Coated Retriever,18,FCR0383,F,0.4318,0.0192,-0.06833
Flat-Coated Retriever,18,FCR0384,F,0.4295,-0.1219,0.003897
Flat-Coated Retriever,18,FCR0385,F,0.3553,0.006,0.00629
Flat-Coated Retriever,18,FCR0387,F,0.3491,0.1265,-0.044266
Flat-Coated Retriever,18,FCR0388,M,0.665,-0.0864,-0.140531
Flat-Coated Retriever,18,FCR0389,M,0.3295,-0.0904,0.038012
Flat-Coated Retriever,18,FCR0393,M,0.3747,-0.0701,0.018054
Flat-Coated Retriever,18,FCR0395,M,0.4457,-0.0058,-0.002583
Flat-Coated Retriever,18,FCR0397,F,0.2996,-0.1272,0.094789
Flat-Coated Retriever,18,FCR0402,M,0.4167,0.0673,-0.023451
Flat-Coated Retriever,18,FCR0403,M,0.3369,0.0661,0.028552
Flat-Coated Retriever,18,FCR0408,M,0.3818,-0.0156,0.006637
Flat-Coated Retriever,18,FCR0412,F,0.614,-0.2877,-0.062333
Flat-Coated Retriever,18,FCR0414,M,0.3623,-0.0666,0.02473
Flat-Coated Retriever,18,FCR0415,F,0.4091,-0.0463,-0.034312
Flat-Coated Retriever,18,FCR0421,M,0.3557,0.1512,-0.029859
Flat-Coated Retriever,18,FCR0424,F,0.2944,0.0733,0.060649
Flat-Coated Retriever,18,FCR0426,F,0.4156,0.0203,-0.010037
Flat-Coated Retriever,18,FCR0427,M,0.4935,-0.0617,-0.046449
Flat-Coated Retriever,18,FCR0429,F,0.4133,0.1057,-0.042166
Flat-Coated Retriever,18,FCR0430,M,0.5081,-0.0755,-0.054486
Flat-Coated Retriever,18,FCR0431,M,0.3623,-0.0126,0.022703
Flat-Coated Retriever,18,FCR0432,M,0.3557,-0.076,0.046884
Flat-Coated Retriever,18,FCR0434,F,0.1727,-0.0334,0.172389
Flat-Coated Retriever,19,FCR0002,F,0.3689,0.0842,0.00804
Flat-Coated Retriever,19,FCR0003,F,0.5614,-0.1512,-0.079216
Flat-Coated Retriever,19,FCR0004,F,0.4416,-0.2759,0.110894
Flat-Coated Retriever,19,FCR0005,F,0.522,-0.2626,0.016617
Flat-Coated Retriever,19,FCR0006,F,0.6294,-0.0203,-0.099356
Flat-Coated Retriever,19,FCR0008,F,0.4242,-0.0719,-0.009116
Flat-Coated Retriever,19,FCR0011,F,0.4989,-0.1515,0.015995
Flat-Coated Retriever,19,FCR0015,F,0.3308,0.0868,0.03079
Flat-Coated Retriever,19,FCR0021,F,0.3308,0.1344,-0.003977
Flat-Coated Retriever,19,FCR0024,M,0.3491,-0.2901,0.134327
Flat-Coated Retriever,19,FCR0025,M,0.4295,0.1248,-0.080607
Flat-Coated Retriever,19,FCR0030,M,0.2496,0.2981,-0.010955
Flat-Coated Retriever,19,FCR0031,F,0.3889,-0.2313,0.044234
Flat-Coated Retriever,19,FCR0033,M,0.6413,-0.1517,-0.094531
Flat-Coated Retriever,19,FCR0034,M,0.4675,0.0687,-0.047252
Flat-Coated Retriever,19,FCR0037,M,0.3426,0.2575,-0.01558
Flat-Coated Retriever,19,FCR0038,F,0.5318,-0.0823,-0.02815
Flat-Coated Retriever,19,FCR0039,M,0.2944,0.1114,0.067996
Flat-Coated Retriever,19,FCR0040,M,0.4589,0.1433,-0.123814
Flat-Coated Retriever,19,FCR0042,M,0.3755,0.0021,-0.000327
Flat-Coated Retriever,19,FCR0044,M,0.4318,-0.0795,-0.027387
Flat-Coated Retriever,19,FCR0046,M,0.4091,-0.0368,0.020782
Flat-Coated Retriever,19,FCR0048,M,0.2812,0.032,0.055712
Flat-Coated Retriever,19,FCR0051,F,0.3606,0.1384,-0.014364
Flat-Coated Retriever,19,FCR0052,M,0.4502,-0.1297,-0.001165
Flat-Coated Retriever,19,FCR0053,F,0.3557,0.1525,-0.033307
Flat-Coated Retriever,19,FCR0054,M,0.4156,0.1681,-0.041399
Flat-Coated Retriever,19,FCR0057,F,0.3125,0.0181,0.046525
Flat-Coated Retriever,19,FCR0058,M,0.4416,0.0751,-0.035519
Flat-Coated Retriever,19,FCR0059,M,0.4342,-0.0333,-0.029173
Flat-Coated Retriever,19,FCR0062,F,0.4457,-0.1198,0.025214
Flat-Coated Retriever,19,FCR0064,F,0.4069,0.0557,-0.005355
Flat-Coated Retriever,19,FCR0065,F,0.2898,0.0665,0.059839
Flat-Coated Retriever,19,FCR0067,M,0.4712,-0.1243,-0.008804
Flat-Coated Retriever,19,FCR0071,F,0.4295,-0.1287,0.025178
Flat-Coated Retriever,19,FCR0075,F,0.5874,-0.2143,-0.042704
Flat-Coated Retriever,19,FCR0078,F,0.3308,0.1195,0.044023
Flat-Coated Retriever,19,FCR0079,F,0.4214,-0.0753,-0.048043
Flat-Coated Retriever,19,FCR0081,M,0.3623,0.0347,0.064808
Flat-Coated Retriever,19,FCR0082,F,0.336,0.0391,0.036807
Flat-Coated Retriever,19,FCR0084,M,0.4242,0.2469,-0.07155
Flat-Coated Retriever,19,FCR0086,M,0.3818,0.095,-0.03782
Flat-Coated Retriever,19,FCR0089,F,0.3864,0.1674,-0.039889
Flat-Coated Retriever,19,FCR0092,F,0.4897,0.2191,-0.13673
Flat-Coated Retriever,19,FCR0093,M,0.3712,-0.1375,0.103113
Flat-Coated Retriever,19,FCR0095,M,0.3747,-0.0685,0.063118
Flat-Coated Retriever,19,FCR0097,F,0.493,-0.2201,0.00236
Flat-Coated Retriever,19,FCR0098,F,0.3557,-0.1023,0.050525
Flat-Coated Retriever,19,FCR0101,M,0.3125,0.1131,0.028505
Flat-Coated Retriever,19,FCR0104,M,0.4376,-0.0274,0.01394
Flat-Coated Retriever,19,FCR0108,F,0.5023,0.0067,-0.056132
Flat-Coated Retriever,19,FCR0113,M,0.4935,-0.1895,-0.004973
Flat-Coated Retriever,19,FCR0114,F,0.493,-0.0579,-0.069026
Flat-Coated Retriever,19,FCR0115,M,0.3747,-0.1461,0.026932
Flat-Coated Retriever,19,FCR0116,M,0.3308,-0.1615,0.146304
Flat-Coated Retriever,19,FCR0118,F,0.3294,0.0793,0.029969
Flat-Coated Retriever,19,FCR0120,M,0.3939,-0.0485,0.037077
Flat-Coated Retriever,19,FCR0121,F,0.3623,0.0872,-0.002128
Flat-Coated Retriever,19,FCR0127,F,0.3182,0.2083,-0.027808
Flat-Coated Retriever,19,FCR0129,F,0.4376,0.247,-0.113089
Flat-Coated Retriever,19,FCR0132,M,0.4416,-0.145,0.047353
Flat-Coated Retriever,19,FCR0134,F,0.3557,-0.0213,0.062663
Flat-Coated Retriever,19,FCR0135,M,0.3712,-0.0725,0.054024
Flat-Coated Retriever,19,FCR0136,F,0.5582,-0.099,-0.066245
Flat-Coated Retriever,19,FCR0137,F,0.453,0.0877,-0.085599
Flat-Coated Retriever,19,FCR0138,M,0.3712,0.019,0.06101
Flat-Coated Retriever,19,FCR0145,M,0.381,0.1547,-0.016082
Flat-Coated Retriever,19,FCR0147,M,0.3557,0.034,0.050812
Flat-Coated Retriever,19,FCR0148,F,0.3606,-0.0266,0.021816
Flat-Coated Retriever,19,FCR0151,M,0.3864,0.1517,-0.025593
Flat-Coated Retriever,19,FCR0153,F,0.5515,0.1524,-0.069321
Flat-Coated Retriever,19,FCR0154,F,0.3125,-0.0574,0.033924
Flat-Coated Retriever,19,FCR0155,F,0.2618,0.1153,0.058245
Flat-Coated Retriever,19,FCR0158,F,0.3491,0.0147,-0.018337
Flat-Coated Retriever,19,FCR0160,F,0.4091,0.0429,0.001068
Flat-Coated Retriever,19,FCR0165,F,0.4015,0.2328,-0.082277
Flat-Coated Retriever,19,FCR0168,F,0.3049,0.0116,0.060954
Flat-Coated Retriever,19,FCR0170,M,0.4712,0.1901,-0.106827
Flat-Coated Retriever,19,FCR0171,M,0.535,0.1171,-0.113442
Flat-Coated Retriever,19,FCR0175,F,0.3491,0.0102,-0.032494
Flat-Coated Retriever,19,FCR0177,M,0.5318,-0.3239,0.030043
Flat-Coated Retriever,19,FCR0178,M,0.1623,0.3732,0.056592
Flat-Coated Retriever,19,FCR0179,M,0.2839,0.0306,0.042894
Flat-Coated Retriever,19,FCR0180,M,0.3747,-0.0822,0.052794
Flat-Coated Retriever,19,FCR0182,M,0.4214,-0.0388,0.004206
Flat-Coated Retriever,19,FCR0183,M,0.3295,0.0327,0.0645
Flat-Coated Retriever,19,FCR0184,F,0.6439,0.1914,-0.168689
Flat-Coated Retriever,19,FCR0185,F,0.5121,-0.1044,-0.022781
Flat-Coated Retriever,19,FCR0188,F,0.4848,-0.0177,-0.076947
Flat-Coated Retriever,19,FCR0191,M,0.3491,0.2163,0.040075
Flat-Coated Retriever,19,FCR0192,M,0.3068,-0.0363,0.085849
Flat-Coated Retriever,19,FCR0197,F,0.5359,-0.154,-0.0452
Flat-Coated Retriever,19,FCR0198,M,0.3889,0.1611,-0.014828
Flat-Coated Retriever,19,FCR0199,M,0.5455,-0.3353,0.022588
Flat-Coated Retriever,19,FCR0201,F,0.4416,0.1048,-0.015439
Flat-Coated Retriever,19,FCR0202,M,0.4804,0.0385,-0.032998
Flat-Coated Retriever,19,FCR0203,M,0.3689,-0.1779,0.050051
Flat-Coated Retriever,19,FCR0205,M,0.4502,-0.0553,-0.030499
Flat-Coated Retriever,19,FCR0206,M,0.4242,0.0729,-0.041608
Flat-Coated Retriever,19,FCR0209,M,0.4172,-0.0165,-0.00759
Flat-Coated Retriever,19,FCR0212,M,0.535,-0.1101,-0.027794
Flat-Coated Retriever,19,FCR0213,F,0.4295,-0.1251,-0.0158
Flat-Coated Retriever,19,FCR0215,F,0.4295,0.1115,-0.021973
Flat-Coated Retriever,19,FCR0217,M,0.4826,0.0235,-0.043643
Flat-Coated Retriever,19,FCR0218,M,0.4619,0.0419,-0.074418
Flat-Coated Retriever,19,FCR0222,F,0.4052,-0.3217,0.139008
Flat-Coated Retriever,19,FCR0223,F,0.4457,-0.2154,0.045908
Flat-Coated Retriever,19,FCR0226,F,0.3939,0.1671,-0.035863
Flat-Coated Retriever,19,FCR0228,F,0.4167,0.0559,-0.037961
Flat-Coated Retriever,19,FCR0231,F,0.4804,0.0934,-0.09032
Flat-Coated Retriever,19,FCR0235,M,0.3369,0.0289,0.031777
Flat-Coated Retriever,19,FCR0236,F,0.3677,-0.06,0.018274
Flat-Coated Retriever,19,FCR0238,F,0.3426,0.0805,0.035032
Flat-Coated Retriever,19,FCR0239,F,0.5559,-0.1453,-0.073026
Flat-Coated Retriever,19,FCR0241,M,0.4826,-0.0853,-0.058145
Flat-Coated Retriever,19,FCR0243,M,0.6566,-0.1934,-0.118601
Flat-Coated Retriever,19,FCR0245,F,0.5582,-0.1441,-0.044673
Flat-Coated Retriever,19,FCR0246,F,0.2839,0.1854,0.009844
Flat-Coated Retriever,19,FCR0247,F,0.5359,-0.0053,-0.066216
Flat-Coated Retriever,19,FCR0248,M,0.254,-0.0072,0.101464
Flat-Coated Retriever,19,FCR0251,M,0.336,-0.0316,0.096989
Flat-Coated Retriever,19,FCR0261,F,0.4214,-0.043,-0.003681
Flat-Coated Retriever,19,FCR0266,M,0.4435,-0.0204,-0.028263
Flat-Coated Retriever,19,FCR0267,F,0.5682,-0.0458,-0.104793
Flat-Coated Retriever,19,FCR0269,M,0.3889,0.0963,0.022381
Flat-Coated Retriever,19,FCR0274,F,0.3747,0.1933,-0.010821
Flat-Coated Retriever,19,FCR0277,M,0.3125,0.0353,0.056214
Flat-Coated Retriever,19,FCR0279,F,0.403,-0.0111,-0.038645
Flat-Coated Retriever,19,FCR0283,F,0.3747,-0.1135,0.060721
Flat-Coated Retriever,19,FCR0285,M,0.3125,-0.0789,0.026979
Flat-Coated Retriever,19,FCR0291,M,0.3246,-0.175,0.071462
Flat-Coated Retriever,19,FCR0296,M,0.5318,0.0802,-0.091825
Flat-Coated Retriever,19,FCR0297,F,0.3623,-0.032,0.046201
Flat-Coated Retriever,19,FCR0299,M,0.3818,0.0231,0.002328
Flat-Coated Retriever,19,FCR0301,F,0.5035,0.0087,-0.037996
Flat-Coated Retriever,19,FCR0305,M,0.5035,-0.0098,-0.090828
Flat-Coated Retriever,19,FCR0307,F,0.6175,0.1757,-0.185823
Flat-Coated Retriever,19,FCR0308,F,0.3125,0.267,-0.04235
Flat-Coated Retriever,19,FCR0309,M,0.396,0.0725,-0.028583
Flat-Coated Retriever,19,FCR0312,M,0.2203,0.1975,0.077727
Flat-Coated Retriever,19,FCR0314,F,0.5934,-0.0167,-0.093451
Flat-Coated Retriever,19,FCR0316,F,0.4727,-0.1037,-0.040516
Flat-Coated Retriever,19,FCR0319,F,0.5805,0.0626,-0.130289
Flat-Coated Retriever,19,FCR0321,M,0.3125,-0.0288,0.053607
Flat-Coated Retriever,19,FCR0322,M,0.3557,0.0555,0.007093
Flat-Coated Retriever,19,FCR0327,F,0.3491,-0.1381,0.075633
Flat-Coated Retriever,19,FCR0328,M,0.4167,0.0073,-0.022401
Flat-Coated Retriever,19,FCR0329,F,0.3623,-0.0377,-0.002426
Flat-Coated Retriever,19,FCR0331,F,0.535,0.0076,-0.06582
Flat-Coated Retriever,19,FCR0332,M,0.4989,-0.0684,-0.028484
Flat-Coated Retriever,19,FCR0333,M,0.4675,0.066,-0.061982
Flat-Coated Retriever,19,FCR0339,F,0.535,0.0157,-0.091633
Flat-Coated Retriever,19,FCR0341,F,0.3308,0.0542,0.03651
Flat-Coated Retriever,19,FCR0342,M,0.2488,0.1052,0.087024
Flat-Coated Retriever,19,FCR0344,M,0.47,0.0361,-0.042065
Flat-Coated Retriever,19,FCR0346,M,0.3747,-0.0094,-0.006017
Flat-Coated Retriever,19,FCR0347,M,0.4214,-0.0458,0.010952
Flat-Coated Retriever,19,FCR0350,F,0.4897,0.1228,-0.135826
Flat-Coated Retriever,19,FCR0351,M,0.4762,-0.0608,-0.039383
Flat-Coated Retriever,19,FCR0352,M,0.3755,0.0481,-0.000895
Flat-Coated Retriever,19,FCR0358,F,0.3491,0.0351,0.002073
Flat-Coated Retriever,19,FCR0359,F,0.3818,0.2759,-0.07098
Flat-Coated Retriever,19,FCR0360,F,0.3971,-0.1523,0.072063
Flat-Coated Retriever,19,FCR0363,M,0.3939,0.2729,-0.05816
Flat-Coated Retriever,19,FCR0364,M,0.5938,-0.0306,-0.081048
Flat-Coated Retriever,19,FCR0365,F,0.2681,0.2954,-0.00263
Flat-Coated Retriever,19,FCR0366,F,0.4242,-0.0594,0.038406
Flat-Coated Retriever,19,FCR0367,F,0.4091,-0.1707,0.073686
Flat-Coated Retriever,19,FCR0368,M,0.4329,0.0617,-0.003768
Flat-Coated Retriever,19,FCR0370,F,0.4318,-0.1676,0.040616
Flat-Coated Retriever,19,FCR0374,F,0.4619,-0.0795,0.005406
Flat-Coated Retriever,19,FCR0377,F,0.2667,0.0794,0.09521
Flat-Coated Retriever,19,FCR0380,F,0.2764,-0.0384,0.099059
Flat-Coated Retriever,19,FCR0381,M,0.4091,-0.0624,-0.007
Flat-Coated Retriever,19,FCR0384,F,0.4502,-0.1271,0.001743
Flat-Coated Retriever,19,FCR0386,F,0.4101,-0.0402,0.010611
Flat-Coated Retriever,19,FCR0388,M,0.7113,-0.0854,-0.161325
Flat-Coated Retriever,19,FCR0389,M,0.3553,-0.0925,0.030276
Flat-Coated Retriever,19,FCR0390,F,0.4712,-0.2253,0.048355
Flat-Coated Retriever,19,FCR0391,M,0.3535,-0.0236,0.065286
Flat-Coated Retriever,19,FCR0392,F,0.3308,-0.0026,0.056072
Flat-Coated Retriever,19,FCR0396,F,0.3239,0.1584,-0.058795
Flat-Coated Retriever,19,FCR0398,M,0.4589,0.1614,-0.100184
Flat-Coated Retriever,19,FCR0399,F,0.254,-0.0136,0.109622
Flat-Coated Retriever,19,FCR0402,M,0.4376,0.0569,-0.017072
Flat-Coated Retriever,19,FCR0403,M,0.3677,0.0567,0.031164
Flat-Coated Retriever,19,FCR0407,F,0.3553,0.0668,-0.023173
Flat-Coated Retriever,19,FCR0409,M,0.3821,0.2998,-0.114513
Flat-Coated Retriever,19,FCR0411,M,0.2406,-0.0045,0.099264
Flat-Coated Retriever,19,FCR0414,M,0.3818,-0.0713,0.026074
