id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,breed_suffix,replicate_num,total_alleles,avg_ho,avg_fis,litter_size,sires_per_dam,num_breeding_sires,sire_mode
1554,IR,14,"2026-07-12 00:42:31",86.2,0.759024,4.55319,7.2727,0.40951,-0.092336,0.48333,0.16667,0.35,200,sp,20,240,0.82924242,-0.09513636,10,1,100,random
1555,IR,15,"2026-07-12 00:42:38",93.2,0.759688,4.55712,7.2424,0.411203,-0.104393,0.48954,0.14226,0.3682,200,sp,20,239,0.83924243,-0.10770909,10,1,100,random
1556,IR,16,"2026-07-12 00:42:45",100.2,0.763233,4.61041,7.2424,0.401719,-0.100521,0.48536,0.14226,0.37238,200,sp,20,239,0.83863636,-0.10084848,10,1,100,random
1557,IR,17,"2026-07-12 00:42:52",107.2,0.764948,4.59557,7.1515,0.387268,-0.09222,0.47458,0.15678,0.36864,200,sp,20,236,0.83515152,-0.09401212,10,1,100,random
1558,IR,18,"2026-07-12 00:42:59",114.3,0.765891,4.61221,7.1515,0.397398,-0.085846,0.46186,0.15254,0.38559,200,sp,20,236,0.83166667,-0.08842727,10,1,100,random
1559,IR,19,"2026-07-12 00:43:06",121.3,0.767236,4.63346,7.1212,0.374599,-0.101014,0.45106,0.17021,0.37872,200,sp,20,235,0.84454545,-0.10374242,10,1,100,random
1560,IR,20,"2026-07-12 00:43:13",128.3,0.771515,4.71919,7.0606,0.398546,-0.097513,0.44635,0.17597,0.37768,200,sp,20,233,0.84515151,-0.09732727,10,1,100,random
1561,AGR,1,"2026-07-12 00:57:07",7.3,0.725409,4.13429,8.1818,0.343487,0.043063,0.57037,0.1037,0.32593,200,sp,20,270,0.68787879,0.05091515,10,1,100,random
1562,AGR,2,"2026-07-12 00:57:14",14.2,0.743742,4.44727,8.1212,0.37155,0.035653,0.53358,0.13433,0.33209,200,sp,20,268,0.71,0.04611515,10,1,100,random
1563,AGR,3,"2026-07-12 00:57:21",21.1,0.760027,4.76972,8.0909,0.406256,0.039236,0.51685,0.12734,0.35581,200,sp,20,267,0.7239394,0.04825758,10,1,100,random
1564,AGR,4,"2026-07-12 00:57:28",28,0.773588,5.08762,8.0909,0.40574,0.032282,0.4794,0.18352,0.33708,200,sp,20,267,0.74348485,0.0403303,10,1,100,random
1565,AGR,5,"2026-07-12 00:57:35",34.9,0.786539,5.37942,8.0909,0.475124,0.043301,0.46442,0.19476,0.34082,200,sp,20,267,0.74742424,0.05034849,10,1,100,random
1566,AGR,6,"2026-07-12 00:57:42",41.9,0.800767,5.73708,8.0909,0.523468,0.042524,0.43446,0.22472,0.34082,200,sp,20,267,0.76121212,0.05079394,10,1,100,random
1567,AGR,7,"2026-07-12 00:57:51",50.5,0.811615,6.03342,8.0909,0.587723,0.033645,0.38202,0.30337,0.31461,200,sp,20,267,0.78030303,0.03939394,10,1,100,random
1568,AGR,8,"2026-07-12 00:57:59",59.2,0.820224,6.31076,8.0909,0.651705,0.051745,0.34831,0.30712,0.34457,200,sp,20,267,0.77469697,0.05776061,10,1,100,random
1569,AGR,9,"2026-07-12 00:58:08",68.1,0.828691,6.5788,8.0909,0.619391,0.035667,0.31461,0.3633,0.3221,200,sp,20,267,0.79606061,0.04062121,10,1,100,random
1570,AGR,10,"2026-07-12 00:58:17",77,0.835248,6.82346,8.0909,0.696019,0.033704,0.28839,0.42322,0.28839,200,sp,20,267,0.80484848,0.03734849,10,1,100,random
1571,AGR,11,"2026-07-12 00:58:26",86.1,0.842,7.07262,8.0909,0.793392,0.035419,0.25094,0.4794,0.26966,200,sp,20,267,0.81,0.0388697,10,1,100,random
1572,AGR,12,"2026-07-12 00:58:35",95.1,0.847645,7.29686,8.0909,0.868177,0.027269,0.20974,0.57303,0.21723,200,sp,20,267,0.82287879,0.0297697,10,1,100,random
1573,AGR,13,"2026-07-12 00:58:44",104.3,0.85243,7.47931,8.0909,1.01104,0.02833,0.16854,0.65169,0.17978,200,sp,20,267,0.8269697,0.03024545,10,1,100,random
1574,AGR,14,"2026-07-12 00:58:53",113.1,0.855967,7.5991,8.0909,1.10443,0.044919,0.12734,0.75281,0.11985,200,sp,20,267,0.81681818,0.04622727,10,1,100,random
1575,AGR,15,"2026-07-12 00:59:02",121.9,0.858655,7.72819,8.0909,1.39709,0.051231,0.0824,0.81273,0.10487,200,sp,20,267,0.81439394,0.05262121,10,1,100,random
1576,AGR,16,"2026-07-12 00:59:11",130.9,0.860633,7.81747,8.0909,1.35797,0.037599,0.06742,0.87266,0.05993,200,sp,20,267,0.82818182,0.03779697,10,1,100,random
1577,AGR,17,"2026-07-12 00:59:20",139.8,0.862133,7.8922,8.0909,1.67328,0.033685,0.05618,0.9176,0.02622,200,sp,20,267,0.83318182,0.03437879,10,1,100,random
1578,AGR,18,"2026-07-12 00:59:29",148.7,0.862982,7.94274,8.0909,2.01661,0.037882,0.03371,0.94382,0.02247,200,sp,20,267,0.83060606,0.03785152,10,1,100,random
1579,AGR,19,"2026-07-12 00:59:38",157.7,0.863339,7.96282,8.0909,1.64089,0.047973,0.03371,0.94757,0.01873,200,sp,20,267,0.82257576,0.04788485,10,1,100,random
1580,AGR,20,"2026-07-12 00:59:47",166.7,0.863533,7.97272,8.0909,1.56974,0.043319,0.01873,0.97378,0.00749,200,sp,20,267,0.82681818,0.04301515,10,1,100,random
1581,RANDOM,1,"2026-07-12 01:00:39",4.8,0.707779,3.87508,8.0303,0.304438,0.015249,0.58113,0.10189,0.31698,200,sp,20,265,0.69863637,0.01195151,10,1,100,random
1582,RANDOM,2,"2026-07-12 01:00:43",9.1,0.706318,3.83723,7.9394,0.311627,-0.014336,0.57634,0.10687,0.31679,200,sp,20,262,0.71818181,-0.01795758,10,1,100,random
1583,RANDOM,3,"2026-07-12 01:00:47",13.6,0.708718,3.87255,7.9091,0.31738,-0.003122,0.55556,0.11877,0.32567,200,sp,20,261,0.71060606,-0.00372727,10,1,100,random
1584,RANDOM,4,"2026-07-12 01:00:52",18.1,0.707,3.86689,7.8485,0.297855,0.002507,0.55985,0.11969,0.32046,200,sp,20,259,0.70666667,-0.00038182,10,1,100,random
1585,RANDOM,5,"2026-07-12 01:00:57",22.6,0.703488,3.7899,7.6061,0.29676,-0.001394,0.55378,0.13546,0.31076,200,sp,20,251,0.70742424,-0.00773636,10,1,100,random
1586,RANDOM,6,"2026-07-12 01:01:01",27.2,0.703891,3.77172,7.5455,0.331485,-0.000986,0.54618,0.14458,0.30924,200,sp,20,249,0.70530303,-0.00150606,10,1,100,random
1587,RANDOM,7,"2026-07-12 01:01:07",33.3,0.705009,3.77606,7.3939,0.33696,0.000854,0.54508,0.13934,0.31557,200,sp,20,244,0.70469697,-0.00112121,10,1,100,random
1588,RANDOM,8,"2026-07-12 01:01:13",39.6,0.706339,3.79065,7.3636,0.339815,0.004298,0.53909,0.14403,0.31687,200,sp,20,243,0.70363636,0.00331818,10,1,100,random
1589,RANDOM,9,"2026-07-12 01:01:20",45.8,0.706318,3.78982,7.3636,0.337759,0.021798,0.53498,0.15226,0.31276,200,sp,20,243,0.69166667,0.02018788,10,1,100,random
1590,RANDOM,10,"2026-07-12 01:01:26",52.1,0.703533,3.77424,7.2424,0.339968,-0.001193,0.53138,0.159,0.30962,200,sp,20,239,0.70681818,-0.00679394,10,1,100,random
1591,RANDOM,11,"2026-07-12 01:01:32",58.4,0.701542,3.75096,7.0606,0.346622,-0.002243,0.53219,0.15451,0.3133,200,sp,20,233,0.70515151,-0.00632727,10,1,100,random
1592,RANDOM,12,"2026-07-12 01:01:39",64.8,0.699309,3.74022,6.9697,0.358332,-0.008379,0.53913,0.13913,0.32174,200,sp,20,230,0.70712121,-0.01270303,10,1,100,random
1593,RANDOM,13,"2026-07-12 01:01:45",71.1,0.699215,3.72911,6.9394,0.354913,-0.010016,0.52838,0.15721,0.31441,200,sp,20,229,0.70727273,-0.01238485,10,1,100,random
1594,RANDOM,14,"2026-07-12 01:01:51",77.4,0.696179,3.73408,6.9394,0.365467,-0.000876,0.53275,0.15721,0.31004,200,sp,20,229,0.69893939,-0.00538485,10,1,100,random
1595,RANDOM,15,"2026-07-12 01:01:58",83.9,0.696503,3.72784,6.7879,0.380191,-0.017122,0.53125,0.14732,0.32143,200,sp,20,224,0.70939394,-0.01756364,10,1,100,random
1596,RANDOM,16,"2026-07-12 01:02:04",90.4,0.697618,3.74174,6.697,0.375078,-0.012702,0.51131,0.17195,0.31674,200,sp,20,221,0.70696969,-0.0135,10,1,100,random
1597,RANDOM,17,"2026-07-12 01:02:11",96.7,0.697409,3.75144,6.6061,0.391818,-0.013176,0.52752,0.16055,0.31193,200,sp,20,218,0.70757576,-0.01638788,10,1,100,random
1598,RANDOM,18,"2026-07-12 01:02:17",103.1,0.697673,3.78575,6.5455,0.413002,0.005125,0.5,0.1713,0.3287,200,sp,20,216,0.69469697,0.00586061,10,1,100,random
1599,RANDOM,19,"2026-07-12 01:02:23",109.4,0.698221,3.78038,6.5455,0.375327,-0.01622,0.51389,0.16667,0.31944,200,sp,20,216,0.71015151,-0.01767879,10,1,100,random
1600,RANDOM,20,"2026-07-12 01:02:30",115.7,0.694506,3.71863,6.4848,0.381305,0.012754,0.52804,0.15421,0.31776,200,sp,20,214,0.68863636,0.00906667,10,1,100,random
1601,OI,1,"2026-07-12 01:27:20",5.2,0.73037,4.10344,8.303,0.359167,-0.018853,0.56204,0.12409,0.31387,200,sp,21,274,0.735,-0.00781818,10,1,100,random
1602,OI,2,"2026-07-12 01:27:25",10,0.748997,4.43854,8.2727,0.404609,-0.022719,0.51648,0.14286,0.34066,200,sp,21,273,0.75803031,-0.0122303,10,1,100,random
1603,OI,3,"2026-07-12 01:27:29",14.8,0.764785,4.7681,8.2727,0.403107,0.006123,0.47619,0.17582,0.34799,200,sp,21,273,0.75378788,0.01616667,10,1,100,random
1604,OI,4,"2026-07-12 01:27:34",19.5,0.778873,5.09177,8.2424,0.433363,-0.012205,0.43382,0.24632,0.31985,200,sp,21,272,0.78272727,-0.00554848,10,1,100,random
1605,OI,5,"2026-07-12 01:27:39",24.3,0.793503,5.46829,8.2424,0.528497,-0.019741,0.42279,0.25735,0.31985,200,sp,21,272,0.8030303,-0.01323333,10,1,100,random
1606,OI,6,"2026-07-12 01:27:44",29.1,0.805894,5.81458,8.2121,0.588222,-0.004111,0.37269,0.30258,0.32472,200,sp,21,271,0.80424242,0.00282727,10,1,100,random
1607,OI,7,"2026-07-12 01:27:50",35.6,0.817533,6.163,8.2121,0.625052,-0.008827,0.32103,0.37638,0.30258,200,sp,21,271,0.82030303,-0.00218182,10,1,100,random
1608,OI,8,"2026-07-12 01:27:57",42,0.826276,6.4635,8.2121,0.68126,-0.013838,0.30627,0.40959,0.28413,200,sp,21,271,0.83454546,-0.00989394,10,1,100,random
1609,OI,9,"2026-07-12 01:28:03",48.5,0.833155,6.72868,8.1818,0.761814,-0.012883,0.27778,0.45926,0.26296,200,sp,21,270,0.84181818,-0.01019697,10,1,100,random
1610,OI,10,"2026-07-12 01:28:10",55.2,0.839976,6.99442,8.1818,0.855697,0.003435,0.22963,0.52963,0.24074,200,sp,21,270,0.835,0.00666667,10,1,100,random
1611,OI,11,"2026-07-12 01:28:16",61.9,0.845739,7.22434,8.1818,0.896376,-0.00845,0.2,0.58889,0.21111,200,sp,21,270,0.85106061,-0.00634545,10,1,100,random
1612,OI,12,"2026-07-12 01:28:23",68.5,0.850297,7.42164,8.1818,1.00632,-0.012504,0.18889,0.63704,0.17407,200,sp,21,270,0.85969697,-0.01128788,10,1,100,random
1613,OI,13,"2026-07-12 01:28:30",75.3,0.853761,7.56228,8.1818,1.20113,-0.00918,0.12593,0.72222,0.15185,200,sp,21,270,0.86090909,-0.00859394,10,1,100,random
1614,OI,14,"2026-07-12 01:28:37",82,0.856794,7.67108,8.1818,1.13252,-0.007605,0.11111,0.76296,0.12593,200,sp,21,270,0.86303031,-0.0073697,10,1,100,random
1615,OI,15,"2026-07-12 01:28:43",88.8,0.85853,7.75325,8.1818,1.30236,-0.001115,0.10741,0.78519,0.10741,200,sp,21,270,0.85984848,-0.00065758,10,1,100,random
1616,OI,16,"2026-07-12 01:28:50",95.6,0.860182,7.82242,8.1818,1.40531,-0.00724,0.07407,0.82963,0.0963,200,sp,21,270,0.86666667,-0.00719697,10,1,100,random
1617,OI,17,"2026-07-12 01:28:57",102.4,0.861791,7.90581,8.1818,1.36102,-0.005775,0.05556,0.88519,0.05926,200,sp,21,270,0.86712121,-0.00610303,10,1,100,random
1618,OI,18,"2026-07-12 01:29:04",109.1,0.862497,7.94266,8.1818,1.68576,0.018185,0.05926,0.87407,0.06667,200,sp,21,270,0.84757576,0.01720606,10,1,100,random
1619,OI,19,"2026-07-12 01:29:11",115.9,0.863088,7.96837,8.1818,1.60827,0.002556,0.05926,0.88889,0.05185,200,sp,21,270,0.86166667,0.00240909,10,1,100,random
1620,OI,20,"2026-07-12 01:29:17",122.8,0.863188,7.96877,8.1818,2.15952,-0.004124,0.05185,0.89259,0.05556,200,sp,21,270,0.86787879,-0.00563636,10,1,100,random
1621,IR,1,"2026-07-12 01:45:36",5.6,0.712688,3.86964,8.2121,0.303778,-0.096309,0.57934,0.09963,0.32103,200,sp,21,271,0.78000001,-0.0990303,10,1,100,random
1622,IR,2,"2026-07-12 01:45:41",10.8,0.7193,3.95238,8.0909,0.305616,-0.099562,0.56929,0.10487,0.32584,200,sp,21,267,0.78833333,-0.09872424,10,1,100,random
1623,IR,3,"2026-07-12 01:45:46",16,0.724576,4.01932,8,0.320521,-0.114873,0.56061,0.11364,0.32576,200,sp,21,264,0.80575757,-0.11507576,10,1,100,random
1624,IR,4,"2026-07-12 01:45:52",21.2,0.731709,4.09387,7.9394,0.326413,-0.099482,0.55725,0.09542,0.34733,200,sp,21,262,0.80166667,-0.09878485,10,1,100,random
1625,IR,5,"2026-07-12 01:45:57",26.2,0.734515,4.1323,7.8485,0.303156,-0.094685,0.55212,0.09653,0.35135,200,sp,21,259,0.80333333,-0.0971,10,1,100,random
1626,IR,6,"2026-07-12 01:46:02",31.2,0.736406,4.13128,7.7273,0.306478,-0.098498,0.55294,0.09804,0.34902,200,sp,21,255,0.80863637,-0.10062424,10,1,100,random
1627,IR,7,"2026-07-12 01:46:08",37.8,0.739576,4.16253,7.697,0.317566,-0.098553,0.54724,0.11024,0.34252,200,sp,21,254,0.81136363,-0.09884242,10,1,100,random
1628,IR,8,"2026-07-12 01:46:15",44.5,0.742939,4.20454,7.5455,0.337577,-0.096405,0.53414,0.1245,0.34137,200,sp,21,249,0.81333334,-0.09767576,10,1,100,random
1629,IR,9,"2026-07-12 01:46:22",51.4,0.744939,4.22378,7.5152,0.341092,-0.104014,0.51613,0.16129,0.32258,200,sp,21,248,0.82181818,-0.10722727,10,1,100,random
1630,IR,10,"2026-07-12 01:46:29",58.3,0.747594,4.26368,7.4242,0.375196,-0.102959,0.52245,0.13878,0.33878,200,sp,21,245,0.82363636,-0.10463636,10,1,100,random
1631,IR,11,"2026-07-12 01:46:36",65.2,0.749703,4.30569,7.3939,0.367834,-0.096117,0.4959,0.15164,0.35246,200,sp,21,244,0.82136364,-0.09790909,10,1,100,random
1632,IR,12,"2026-07-12 01:46:43",72.3,0.753194,4.36849,7.3939,0.349607,-0.098594,0.4959,0.13525,0.36885,200,sp,21,244,0.82621213,-0.09920303,10,1,100,random
1633,IR,13,"2026-07-12 01:46:50",79.3,0.754391,4.39796,7.3333,0.323894,-0.100207,0.48347,0.15289,0.36364,200,sp,21,242,0.83,-0.10395455,10,1,100,random
1634,IR,14,"2026-07-12 01:46:57",86.4,0.755094,4.39675,7.2424,0.337094,-0.102845,0.48117,0.159,0.35983,200,sp,21,239,0.83303031,-0.10532727,10,1,100,random
1635,IR,15,"2026-07-12 01:47:04",93.5,0.755773,4.41541,7.1818,0.359616,-0.109413,0.47679,0.16456,0.35865,200,sp,21,237,0.83878788,-0.11307879,10,1,100,random
1636,IR,16,"2026-07-12 01:47:11",100.4,0.756336,4.41365,7.1212,0.373273,-0.100085,0.45957,0.17021,0.37021,200,sp,21,235,0.83227273,-0.10242121,10,1,100,random
1637,IR,17,"2026-07-12 01:47:18",107.3,0.758827,4.45181,7.0909,0.364285,-0.094264,0.46581,0.16239,0.37179,200,sp,21,234,0.82954546,-0.09690303,10,1,100,random
1638,IR,18,"2026-07-12 01:47:25",114.3,0.757682,4.41929,7,0.353673,-0.099849,0.47186,0.14719,0.38095,200,sp,21,231,0.83469697,-0.10486061,10,1,100,random
1639,IR,19,"2026-07-12 01:47:32",121.3,0.759509,4.44444,7,0.351576,-0.100378,0.48052,0.14286,0.37662,200,sp,21,231,0.83545455,-0.10213939,10,1,100,random
1640,IR,20,"2026-07-12 01:47:39",128.3,0.7608,4.47973,6.9697,0.365578,-0.098311,0.48696,0.14348,0.36957,200,sp,21,230,0.83560605,-0.10013333,10,1,100,random
1641,AGR,1,"2026-07-12 01:50:43",7.5,0.725467,4.06066,8.3636,0.328966,0.048221,0.57971,0.09058,0.32971,200,sp,21,276,0.68454545,0.05515455,10,1,100,random
1642,AGR,2,"2026-07-12 01:50:50",14.5,0.742636,4.33491,8.303,0.340426,0.029835,0.55839,0.11679,0.32482,200,sp,21,274,0.71363636,0.04102121,10,1,100,random
1643,AGR,3,"2026-07-12 01:50:57",21.6,0.755945,4.61764,8.2727,0.386349,0.046721,0.53114,0.13919,0.32967,200,sp,21,273,0.71560606,0.05334545,10,1,100,random
1644,AGR,4,"2026-07-12 01:51:04",28.6,0.769248,4.93363,8.1818,0.417453,0.052503,0.50741,0.15185,0.34074,200,sp,21,270,0.7240909,0.05963939,10,1,100,random
1645,AGR,5,"2026-07-12 01:51:11",35.8,0.782618,5.27409,8.1515,0.448612,0.032488,0.46468,0.18216,0.35316,200,sp,21,269,0.75212121,0.03911818,10,1,100,random
1646,AGR,6,"2026-07-12 01:51:18",43,0.793618,5.59088,8.1212,0.467314,0.031832,0.43284,0.20896,0.35821,200,sp,21,268,0.76424243,0.03821212,10,1,100,random
1647,AGR,7,"2026-07-12 01:51:27",51.7,0.804139,5.88701,8.0909,0.503429,0.054664,0.39326,0.25468,0.35206,200,sp,21,267,0.75636363,0.06204848,10,1,100,random
1648,AGR,8,"2026-07-12 01:51:36",60.5,0.813652,6.20218,8.0606,0.548278,0.041188,0.33459,0.31955,0.34586,200,sp,21,266,0.77651515,0.04705758,10,1,100,random
1649,AGR,9,"2026-07-12 01:51:45",69.5,0.821788,6.46202,8.0303,0.578873,0.047302,0.31321,0.35094,0.33585,200,sp,21,265,0.78015151,0.05354545,10,1,100,random
1650,AGR,10,"2026-07-12 01:51:54",78.5,0.828939,6.69344,8,0.646415,0.043731,0.27273,0.43182,0.29545,200,sp,21,264,0.79030303,0.04730303,10,1,100,random
1651,AGR,11,"2026-07-12 01:52:03",87.5,0.836124,6.91785,8,0.75506,0.055161,0.24242,0.48864,0.26894,200,sp,21,264,0.78772727,0.05928485,10,1,100,random
1652,AGR,12,"2026-07-12 01:52:12",96.6,0.841506,7.10587,8,0.836179,0.038871,0.21212,0.57955,0.20833,200,sp,21,264,0.80712121,0.04163333,10,1,100,random
1653,AGR,13,"2026-07-12 01:52:21",105.6,0.846239,7.28233,8,1.02594,0.036199,0.18939,0.64773,0.16288,200,sp,21,264,0.81424242,0.03843333,10,1,100,random
1654,AGR,14,"2026-07-12 01:52:30",114.6,0.849821,7.43937,8,1.22802,0.038831,0.1553,0.70833,0.13636,200,sp,21,264,0.81590909,0.04110303,10,1,100,random
1655,AGR,15,"2026-07-12 01:52:39",123.5,0.853076,7.55724,8,1.27605,0.050029,0.13636,0.73485,0.12879,200,sp,21,264,0.80984848,0.05217576,10,1,100,random
1656,AGR,16,"2026-07-12 01:52:48",132.6,0.856291,7.70069,8,1.40296,0.035025,0.07955,0.83712,0.08333,200,sp,21,264,0.82560606,0.03669394,10,1,100,random
1657,AGR,17,"2026-07-12 01:52:57",141.7,0.858067,7.79406,8,1.44565,0.042906,0.06818,0.90152,0.0303,200,sp,21,264,0.82121212,0.04326364,10,1,100,random
1658,AGR,18,"2026-07-12 01:53:06",150.7,0.858797,7.83671,8,2.46965,0.055539,0.0303,0.93939,0.0303,200,sp,21,264,0.81151515,0.05596364,10,1,100,random
1659,AGR,19,"2026-07-12 01:53:15",159.8,0.859515,7.86257,8,1.66474,0.059275,0.02273,0.96212,0.01515,200,sp,21,264,0.80909091,0.06023939,10,1,100,random
1660,AGR,20,"2026-07-12 01:53:24",168.8,0.859876,7.88708,8,1.38292,0.049048,0.0303,0.95833,0.01136,200,sp,21,264,0.81818182,0.04959394,10,1,100,random
1661,RANDOM,1,"2026-07-12 02:10:32",4.6,0.704945,3.74835,8.2727,0.288488,-0.004429,0.59707,0.08425,0.31868,200,sp,21,273,0.71121212,-0.00881212,10,1,100,random
1662,RANDOM,2,"2026-07-12 02:10:37",9,0.703421,3.72574,8.1515,0.280729,-0.006238,0.58364,0.10037,0.31599,200,sp,21,269,0.70954545,-0.00950606,10,1,100,random
1663,RANDOM,3,"2026-07-12 02:10:41",13.3,0.699164,3.68132,8.0303,0.283951,0.011578,0.58113,0.10943,0.30943,200,sp,21,265,0.69409091,0.00761515,10,1,100,random
1664,RANDOM,4,"2026-07-12 02:10:45",17.5,0.695112,3.6473,7.8788,0.294685,-0.012389,0.57692,0.12308,0.3,200,sp,21,260,0.70681818,-0.01767273,10,1,100,random
1665,RANDOM,5,"2026-07-12 02:10:50",21.9,0.69347,3.63346,7.8485,0.310458,0.006356,0.57915,0.11969,0.30116,200,sp,21,259,0.69090909,0.00404545,10,1,100,random
1666,RANDOM,6,"2026-07-12 02:10:54",26.3,0.686455,3.57674,7.697,0.30072,0.011054,0.57874,0.11417,0.30709,200,sp,21,254,0.68333334,0.0030697,10,1,100,random
1667,RANDOM,7,"2026-07-12 02:11:00",32.2,0.685697,3.57772,7.6364,0.300837,0.002125,0.5754,0.12302,0.30159,200,sp,21,252,0.68560606,0.00038788,10,1,100,random
1668,RANDOM,8,"2026-07-12 02:11:06",38.2,0.683291,3.55701,7.5455,0.306095,0.000496,0.56627,0.13655,0.29719,200,sp,21,249,0.68484848,-0.00099394,10,1,100,random
1669,RANDOM,9,"2026-07-12 02:11:12",44.4,0.681539,3.52416,7.5152,0.317781,-0.010653,0.56452,0.14113,0.29435,200,sp,21,248,0.69045454,-0.01385152,10,1,100,random
1670,RANDOM,10,"2026-07-12 02:11:18",50.6,0.677461,3.49269,7.3939,0.308754,-0.010009,0.56557,0.13934,0.29508,200,sp,21,244,0.68727272,-0.0176697,10,1,100,random
1671,RANDOM,11,"2026-07-12 02:11:25",56.7,0.679755,3.48751,7.3636,0.322493,0.000807,0.56379,0.15226,0.28395,200,sp,21,243,0.67893939,-0.00111818,10,1,100,random
1672,RANDOM,12,"2026-07-12 02:11:31",62.9,0.679033,3.45024,7.2727,0.337629,0.003804,0.55417,0.16667,0.27917,200,sp,21,240,0.67772727,-0.00034545,10,1,100,random
1673,RANDOM,13,"2026-07-12 02:11:37",68.9,0.679494,3.43548,7.0909,0.34415,-0.003039,0.5641,0.1453,0.2906,200,sp,21,234,0.68227273,-0.00295455,10,1,100,random
1674,RANDOM,14,"2026-07-12 02:11:43",75.1,0.679276,3.42122,7.0303,0.343997,0.015249,0.56034,0.15086,0.28879,200,sp,21,232,0.67,0.0131,10,1,100,random
1675,RANDOM,15,"2026-07-12 02:11:49",81.3,0.676888,3.39914,7,0.346982,0.004936,0.55411,0.16017,0.28571,200,sp,21,231,0.67575757,0.00076364,10,1,100,random
1676,RANDOM,16,"2026-07-12 02:11:55",87.5,0.677782,3.41408,6.9697,0.355385,0.000095,0.55217,0.16522,0.28261,200,sp,21,230,0.67833334,-0.00037576,10,1,100,random
1677,RANDOM,17,"2026-07-12 02:12:02",93.7,0.675152,3.40125,6.9091,0.372012,-0.002852,0.56579,0.14035,0.29386,200,sp,21,228,0.67939394,-0.0073303,10,1,100,random
1678,RANDOM,18,"2026-07-12 02:12:08",100,0.671979,3.36473,6.8485,0.363706,0.002848,0.54425,0.16372,0.29204,200,sp,21,226,0.67272727,0,10,1,100,random
1679,RANDOM,19,"2026-07-12 02:12:14",106.2,0.671012,3.35545,6.7273,0.364859,0.001987,0.54505,0.16216,0.29279,200,sp,21,222,0.67121212,-0.00235455,10,1,100,random
1680,RANDOM,20,"2026-07-12 02:12:20",112.4,0.672603,3.38839,6.6364,0.373461,-0.000567,0.53425,0.17808,0.28767,200,sp,21,219,0.6730303,-0.00091212,10,1,100,random
1721,OI,1,"2026-07-12 03:09:34",4.8,0.730709,4.1716,8.2121,0.379321,-0.017614,0.54613,0.12177,0.3321,200,sp,22,271,0.73590909,-0.00713636,10,1,100,random
1722,OI,2,"2026-07-12 03:09:38",9.1,0.748742,4.4444,8.1818,0.390812,-0.019572,0.51481,0.15556,0.32963,200,sp,22,270,0.75575757,-0.00934848,10,1,100,random
1723,OI,3,"2026-07-12 03:09:43",13.4,0.766997,4.8071,8.1818,0.435374,-0.006229,0.47778,0.17407,0.34815,200,sp,22,270,0.76409091,0.00445455,10,1,100,random
1724,OI,4,"2026-07-12 03:09:47",17.8,0.7827,5.13482,8.1515,0.454664,-0.012456,0.43123,0.22305,0.34572,200,sp,22,269,0.78575758,-0.00353333,10,1,100,random
1725,OI,5,"2026-07-12 03:09:51",22.2,0.794755,5.47112,8.1212,0.500237,-0.011395,0.40672,0.26866,0.32463,200,sp,22,268,0.79893939,-0.0054,10,1,100,random
1726,OI,6,"2026-07-12 03:09:56",26.7,0.805448,5.79578,8.1212,0.586819,-0.013536,0.36567,0.35448,0.27985,200,sp,22,268,0.81227272,-0.00867273,10,1,100,random
1727,OI,7,"2026-07-12 03:10:02",32.8,0.817364,6.16904,8.1212,0.710295,-0.011198,0.32463,0.38433,0.29104,200,sp,22,268,0.8219697,-0.00602121,10,1,100,random
1728,OI,8,"2026-07-12 03:10:09",39.5,0.826973,6.49135,8.1212,0.729563,-0.002949,0.29478,0.44776,0.25746,200,sp,22,268,0.82590909,0.00169091,10,1,100,random
1729,OI,9,"2026-07-12 03:10:15",46.2,0.83593,6.79692,8.1212,0.841494,-0.006034,0.24254,0.51493,0.24254,200,sp,22,268,0.83772728,-0.00250606,10,1,100,random
1730,OI,10,"2026-07-12 03:10:22",52.6,0.842597,7.04258,8.1212,0.864779,-0.001627,0.21642,0.56343,0.22015,200,sp,22,268,0.84166666,0.00150303,10,1,100,random
1731,OI,11,"2026-07-12 03:10:28",59,0.847388,7.23098,8.1212,0.979699,0.003713,0.18657,0.63433,0.1791,200,sp,22,268,0.8430303,0.00473636,10,1,100,random
1732,OI,12,"2026-07-12 03:10:34",65.3,0.851473,7.42016,8.1212,1.14061,0.001837,0.15672,0.6791,0.16418,200,sp,22,268,0.8490909,0.00327576,10,1,100,random
1733,OI,13,"2026-07-12 03:10:41",71.6,0.854288,7.54306,8.1212,1.12415,0.003541,0.12687,0.73881,0.13433,200,sp,22,268,0.85090909,0.00472121,10,1,100,random
1734,OI,14,"2026-07-12 03:10:47",78,0.856467,7.66334,8.1212,1.26046,0.007222,0.10075,0.79104,0.10821,200,sp,22,268,0.85030303,0.00776667,10,1,100,random
1735,OI,15,"2026-07-12 03:10:53",84.3,0.858348,7.76953,8.1212,1.3595,-0.008594,0.08209,0.82836,0.08955,200,sp,22,268,0.86590909,-0.0087,10,1,100,random
1736,OI,16,"2026-07-12 03:11:00",90.7,0.859845,7.8142,8.1212,1.4938,0.000875,0.07463,0.82836,0.09701,200,sp,22,268,0.85954546,0.00052727,10,1,100,random
